Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
976,AIDS is caused by a:,Bacterium,Virus (Human Immunodeficiency Virus),Both A and B,None of these,B
977,"Long-sightedness (hyperopia), a condition where distant objects can be seen clearly but close ones do not come into proper focus, is corrected using which type of lens?",Concave lens,Convex lens,Cylindrical lens,Plane glass,B
978,Which Ghazwa was fought primarily against the Byzantine (Roman) Empire?,Tabuk,Mu'tah,Khyber,Hunayn,A
979,The gallbladder is part of which system?,Respiratory,Digestive,Excretory,None of these,B
980,The time taken for sunlight to reach the Earth is:,700 sec,8 hr 20 min,8 min 20 sec,8 min,C
981,The most abundant element in the universe is ______.,Carbon Dioxide,Silicon,Hydrogen,Oxygen,C
982,A bronze medal is made up of which metals?,"Copper, Zinc","Copper, Nickel","Copper, Tin","Copper, Silver",C
983,Which are the largest of the white blood cells?,Monocytes,Eosinophils,Basophils,Lymphocytes,A
984,What is 'Stealth Technology'?,"A device which, when attached to an aircraft, makes it invisible on radar",A coating which reduces the visibility of an aircraft on radar,A technology by which it is possible for aircraft to spy in the enemy airspace,A technology by which paratroopers can be dropped stealthily behind the enemy,B
985,Birds that swim in water have:,Broad wings,Long beaks,Toes with claws,Webbed feet,D
986,The reflectivity of a surface is known as its:,Albedo,Aurora,Playa,None of these,A
987,Mother's milk is preferred to cow's milk because it contains:,More lipids and fewer fats,Fewer lipids and more fats,More fats and more lipids,Fewer fats and fewer lipids,D
988,Which is the heaviest planet in our solar system?,Mercury,Saturn,Jupiter,Mars,C
989,"Alternate wetting and drying of rocks cause disintegration, known as weathering, mostly in ______.",dry regions,coastal regions,regions with fluctuating moisture,None of these,C
990,The basic building unit of all animals and plants is:,Gene,Chromosome,Cell,Nucleus,C
991,The most abundant metalloid in the Earth's crust is ____.,Silicon,Nitrogen,Both A and B,None of these,A
992,"When neutron degeneracy pressure fails in a high-mass star, it collapses into a ______.",white dwarf,black hole,pulsar,neutron star,B
993,"The term ""atom"" was coined by ______.",Archimedes,Democritus,Rutherford,Bohr,B
994,"On the planet Earth, most of the freshwater exists as ice caps and glaciers. Out of the remaining freshwater, the largest proportion:",Is found in the atmosphere as moisture and clouds,Is found in freshwater lakes and rivers,Exists as groundwater,Exists as soil moisture,C
995,Which metallic element is liquid at room temperature?,Mercury,Lead,Nickel,Zinc,A
996,The part of the plant which produce pollens are:,Anther,Ovules,Filament,Both B & C,A
997,The overcooking of food should be avoided because it:,Makes the food difficult to digest,Reduces the nutritional value of food,Increases the nutritional value of food,Makes the food toxic,B
998,The air we inhale is a mixture of gases. Which of the following gases in the mixture has the highest percentage?,Oxygen,Carbon dioxide,Nitrogen,Hydrogen,C
999,The gases used in different types of welding would include ______.,"oxygen, acetylene, and argon",oxygen and acetylene,"oxygen, hydrogen, acetylene, and nitrogen",oxygen and hydrogen,D
1000,A camera uses a ______ to form an image.,Condenser lens,Concave lens,Convex lens,None of these,C
1001,At what time of the year is the Earth closest to the Sun?,In Winter (Northern Hemisphere),In Summer (Northern Hemisphere),In Autumn (Northern Hemisphere),None of these,A
1002,The Earth's ______ is divided into 15 major plates of various sizes.,Mesosphere,Stratosphere,Lithosphere,None of these,C
1003,Makkah is also called by which name in the Quran?,"Bakkah, Umm al-Qura",All names,None,Medina,A
1004,"The total pressure exerted by the air on an average-sized person is about 14.7 psi, but the person feels comfortable. This is because ______.",the Earth pulls the person upward,the pressure inside the body is equal to the external pressure,of gravity,None of the above,B
1005,The frequency of which of the following is highest?,Light waves,Ultrasonic waves,Radio waves,Micro waves,C
1006,Into how many provinces did Hazrat Umar (R.A.) divide the Islamic Empire?,15,12,10,8,C
1007,Where do most asteroids lie?,In the asteroid belt between the orbits of Mars and Jupiter,In an asteroid belt between the orbits of Mars and Venus,In an asteroid belt between the orbits of Jupiter and Venus,Everywhere in the sky,A
1008,"When radioactive rays are passed through air or any gas, they cause it to:",Ionize,Evaporate,Freeze,Boil,A
1009,Sulh-e-Hudaybiyyah ka moahida kitne arsay ke liye hua?,Chay saal,Das saal,Baarah saal,In mein se koi nahi,B
1010,The scientist who explained blood circulation for the first time was,Antonie van Leeuwenhoek,William Harvey,Gregor Mendel,Ronald Ross,B
1011,Which part of a plant is rich in carbohydrates?,Potato tuber,Spinach leaf,Onion,Orange fruit,A
1013,Who is credited with creating the first periodic table?,Arrhenius,Mendeleev,Lavoisier,None of the above,B
1014,The continent Antarctica lies at the:,North Pole,South Pole,Middle of the Earth,Equator,B
1015,The 'stone' formed in a human kidney consists mostly of:,Magnesium sulfate,Calcium,Sodium acetate,Calcium oxalate,D
1016,An association between members of different species in which both get benefit from each other is called:,Symbiosis,Parasitism,Mutualism,Commensalism,C
1017,"In the manufacture of Banaspati Ghee, which gas is used?",Hydrogen,Oxygen,Nitrogen,None of these,A
1018,"In general, the most destructive earthquake waves are the:",Surface waves,S-waves,P-waves,None of the above,A
1019,The medulla oblongata is a part of the human ______.,Sex organ,Liver,Brain,Lungs,C
1020,Which of the following is a common medicine used to treat malaria,Villeurbanne,Chloroquine,Torun,None of these,B
1021,Who among the following does not have a chemical element named after him?,Albert Einstein,Enrico Fermi,Isaac Newton,Mendeleev,C
1022,The study of handwriting is called?,Graphology,Cartographer,Coriographer,None of these,A
1023,"For galvanizing iron, which of the following metals is used?",Lead,Zinc,Copper,Aluminum,B
1024,Soap and detergents remove dirt from clothes due to ______.,diffusion,the lowering of interfacial tension,capillary action,osmosis,B
1025,The planet in the solar system with the maximum number of officially confirmed moons is:,Saturn,Venus,Jupiter,Uranus,A
1026,What kind of soil is treated with gypsum to make it suitable for cropping?,Soil with excessive clay content,Waterlogged soil,Acidic soil,Alkaline soil,D
1027,Stainless steel is in the form of:,Alloy,Metal,Non-metal,None of these,A
1028,The vitamin folate works together with ____ to produce new red blood cells.,Vitamin B12,Vitamin A,Vitamin D,None of these,A
1029,A temporary magnet should be made from:,Soft iron,Tin,Copper,None of the above,A
1030,Sanitation is the ____ means of promoting health through the prevention of human contact with the hazards of waste.,Hygienic,Proper,Better,None of these,A
1031,Penicillins are made by a fungus called:,Penicillium,Monosporium,Streptomyces,Bt-gene,A
1032,The tibia is a bone found in the ______.,skull,leg,arm,face,B
1033,The Diamer-Bhasha Dam is to be constructed on the:,Sutlej River,Jhelum River,Chenab River,Indus River,D
1035,Which of the following protects our body against disease?,White blood cells,Red blood cells,Platelets,None of these,A
1036,Which chamber of the human heart pumps oxygenated blood to the rest of the body?,Right Atrium,Right Ventricle,Left Atrium,Left Ventricle,D
1038,Sound cannot travel through a vacuum.,Right,Wrong,Ambiguous,No idea,A
1039,Which of the following is the SI unit of volume?,Cubic cm,Cubic meter,Cubic km,Cubic mm,B
1041,A vegetable that contains sulphur is:,Potato,Onion,Cabbage,Both B and C,D
1042,"Historically, who amongst the following, recognised in 1727 A.D. that sunlight and air are important for the growth of plants?",Joseph Priestley,Jan Ingenhousz,Stephen Hales,Lavoisier,C
1044,Nitrogen occurs in plants and animals primarily in the form of ______.,carbohydrates,proteins,minerals,fats,B
1045,"Fruits without seeds, like bananas, are called:",Seedless fruits,Parthenogenesis fruits,Parthenocarpic fruits,Placental fruits,C
1046,Glass is made from a mixture of:,Sand and silicates,Sand and salt,Quartz and mica,None of these,D
1047,"Jupiter, Saturn, Uranus, and Neptune are called ______.",terrestrial planets,Jovian planets,Both A & B,None of these,B
1048,Myopia is a defect of vision that causes blurring of: (PMS 2006),Close objects,Distant objects,Coloured objects,Identification of objects in dim light,B
1049,"From an ecological point of view, human beings are considered:",Decomposers,Consumers,Producers,All of these,B
1050,Name the father of Uthman (RA).,Abu Talib,Affan,Abu Quhafah,Khattab,B
1051,"The sharp, bitter taste of unripe fruits is due to a high concentration of:",Phenolic compounds,Volatile compounds,Organic acids,Starch,C
1052,The alcohol used in the preparation of dynamite is:,Glycerol,Methyl alcohol,Ethyl alcohol,None of the above,A
1054,Which of the following sets contains foods rich in carbohydrates?,"Potato, ghee, and cucumber","Wheat, ghee, and spinach","Banana, potato, and rice","Rice, lemon, and mustard oil",C
1055,"Ibn Zuhr, writer of 'Al-Taisir', was famous for his contribution to:",Surgery,Calculus,Astronomy,None of these,A
1057,Dengue is caused by which type of mosquito:,Culex,Marsh,Aedes,Mayaro,C
1058,Who invented the Lift and when?,Michael Faraday - in 1831,E.G. Otis - in 1852,Thomas Alva Edison - in 1879,John Logie Baird - in 1926,B
1060,Insulin was discovered by,Alexander Fleming,Edmond Fischer,Dr. F. G. Banting,Joseph E. Murray,C
1061,Kinetic energy depends on:,The mass of the moving body,The velocity or speed of the moving body,The pressure of the moving body,Both the mass and velocity of the moving body,D
1062,Which of the following countries produces the highest percentage of its electricity from nuclear reactors?,France,USA,UK,None of the above,A
1063,Myopia is a defect of the human eye. It can be corrected by using a:,Convex lens,Concave lens,Cylindrical lens,Plano-convex lens,B
1064,Which among the following is used in the formation of Vanaspati Ghee?,Oxygen,Hydrogen,Carbon,Nitrogen,B
1065,"The ""bodyguard"" of the Earth, which protects it from many comets and asteroids, is ____.",Jupiter,Mars,Mercury,Uranus,A
1066,The main constituent of Sui gas is ____.,Methane,Ethane,Ethene,None of these,A
1067,A light-year is a unit of:,Energy,Length,Time,Mass,B
1068,The point where a large river is joined by its tributaries is called a ______.,catching point,confluence,river ending,None of these,B
1069,Hepatitis is a disease of which of the following organs?,Heart,Liver,Lungs,Brain,B
1070,How many eyes are found in an earthworm?,No eyes,Many,Two,One,A
1071,Chemical substances that increase Earth's surface temperature are known as?,Global warming,Greenhouse gases,Climate change,None of these,B
1073,The electric motor was invented by ______.,Thomas Edison,Michael Faraday,Horace Day,Oliver Evans,B
1074,Biogenesis' is a term derived from two Greek words meaning:,Life and Death,Reproduction and Repair,Life and Growth,Life and Birth,D
1076,"Segmented worms, like earthworms, breathe through their:",Moist skin,Head,Nose,Mouth,A
1077,An electric current can produce a:,Chemical effect,Magnetic effect,Heating effect,All of these,D
1079,Hydrochloric acid is necessary for the easy digestion of:,Fats,Carbohydrates,Enzymes,Proteins,D
1080,The point on the Earth's surface directly above the focus is known as the _____.,origin,epicenter,comma,strike,B
1082,Is there medication to treat H1N1?,Zanamivir,Swine,Flu,None of these,A
1083,The most splendid and magnificent constellation in the sky is:,Orion,Columba,Canis Major,Taurus,A
1084,"To be able to see three-dimensional pictures, we have to use ____.",A stereoscope,An epidiascope,A camera,A binocular,A
1085,Which one of the following shows the descending order of items by their fat content?,"Egg yolk, butter, cheese, cream, milk","butter, Ghee, cheese, egg yolk, cream","Cream, cheese, condensed milk, egg (whole), cow milk","Ghee, butter, egg yolk, cheese, condensed milk",D
1086,William Harvey's research was related to:,The functioning of heart muscle,Heart transplant surgery,Bacterial growth,Blood circulation,D
1087,The sky appears blue because the Earth’s atmosphere:,Transmits blue light,Scatters blue light more than other colors,Has an actual blue cover,Reflects blue light,B
1088,The synthesis of an RNA molecule from DNA is called:,Translation,Replication,Transcription,Transformation,C
1089,The living part of a plant cell is composed of a nucleus and ____.,Cytoplasm,Protoplasm,Both A and B,None of these,B
1090,"The vernal equinox in the Northern Hemisphere, which occurs in March, marks the beginning of ______.",autumn,spring,winter,summer,B
1091,The gas used in the manufacture of vanaspati ghee from vegetable oil is:,Hydrogen,Oxygen,Nitrogen,Carbon dioxide,A
1092,The element required for solar energy conversion is:,Silicon,Germanium,Uranium,Selenium,A
1093,What type of mirror is used in anti-shoplifting devices?,Concave mirror,Plane mirror,Both A & B,Convex mirror,D
1094,Diabetes mellitus is a chronic health condition that affects how your body turns food into energy. It is best classified as a:,Metabolic disorder,Viral infection,Bacterial infection,Protozoan disease,A
