Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
768,Which cricket player played an important role in the Kartarpur Corridor?,Navjot Singh Sidhu,Venkatesh,Ajay Sharma,None of these,A
770,"The ""Do or Die"" slogan in the Quit India Movement was raised by:",Jinnah,Gandhi,Raja Acharya,None of these,B
771,LA stands for __________.,Law Advisory,Legislative Assistant,Legislative Assembly,Law Association,C
773,Drigh Lake is in the _________ district.,Tharparkar,Sanghar,Qambar Shahdadkot,Larkana,C
774,When was the Pakistan Badminton Association (PBA) formed?,1953,1954,1955,1956,A
776,The purpose of Hanns Seidel Foundation (HSF) Pakistan is:,Insurance,Scholarships,Health,None of these,B
777,When did Pakistan join the World Bank?,1948,1949,1950,None of these,C
779,The Treaty of Amritsar took place in:,1846,1857,1861,1935,A
780,The first women's police station in Pakistan was set up in:,Lahore,Peshawar,Islamabad,Karachi,C
781,Quaid-e-Azam addressed the Constituent Assembly for the first time on:,"on August 11, 1947","on August 14, 1947","on October 12, 1947",None of these,A
782,Pakistan's independence was first announced through which radio station?,Islamabad,Lahore,Karachi,Dhaka,B
783,Who leads the sessions of the National Assembly of Pakistan under the presidency of the Speaker?,President,PM,Opposition Leader,Deputy Speaker,D
784,In which year did Quaid-e-Azam resign from the Indian National Congress?,In 1919,In 1920,In 1921,In 1922,B
785,How many major deserts are there in Pakistan?,5,7,8,10,A
786,Which is the most famous sport of Gilgit-Baltistan?,Cricket,Wrestling,Polo,Football,C
787,The first Chairman of the Senate was?,Tasleem Aslam,Habib Ullah Khan,Shahida Jamil,None of these,B
788,The oldest news agency in Pakistan is _________.,APP,API,PPI,Blue Agency,A
789,A UN female bravery award was given to a Pakistani female soldier for her services in which country?,Congo,Lithuania,Luxemburg,South Sudan,A
790,In which agreement was the Ceasefire Line in Kashmir named the Line of Control?,Tashkent Agreement,Simla Agreement,Karachi Agreement,Lahore Declaration,B
791,"After the Nehru Report, The Fourteen Points were presented by:",Maulana Shaukat Ali,Maulana Muhammad Ali Jauhar,Quaid-e-Azam,None of these,C
792,The city of textiles is __________.,Lahore,Peshawar,Faisalabad,Hyderabad,C
793,"Sabuktigin, the founder of the Ghaznavid Dynasty, was a Turkish slave of whom?",Alptigin,Mas'ud,Ismail,Mahmud,A
795,"In 1966, Mujib-ur-Rehman (leader of the Awami League) made public his controversial ______ point formula.",4,5,6,7,C
796,What was the total area of the former FATA region?,"27,220 km²","40,914 km²","347,190 km²","205,344 km²",A
798,According to which amendment was the suspended Constitution of 1973 restored?,7th Amendment,8th Amendment,9th Amendment,10th Amendment,B
799,The constitution of India was framed by the constituent Assembly under,August offer of 1940,Cripps proposal of 1942,Cabinet Mission Plan of 1946,Shimla Conference of 1945,C
801,From which country Pakistan purchased Gawader?,Kuwait,Iran,Muscat (Oman),None of these,C
802,The largest river of Pakistan is:,Indus,Jhelum,Chenab,None of these,A
804,The Walled City of Lahore was originally surrounded by how many gates?,12,13,14,None of these,B
805,The Muslim League delegation at the Simla Conference included:,Jinnah and Liaquat,Liaquat and Nazimuddin,Jinnah and Nazimuddin,"Jinnah, Liaquat, and Nazimuddin",D
806,Which is the most thinly populated province of Pakistan?,Khyber Pakhtunkhwa,Punjab,Balochistan,Sindh,C
807,Which amendment in the 1973 Constitution redefined the territories comprising Pakistan?,First,Second,Third,Fourth,A
808,With which country did Pakistan sign a nuclear cooperation pact in 1986?,USA,Iran,China,USSR,C
809,Who was the first Governor of Gilgit-Baltistan?,Qamar-uz-Zaman Kaira,Begum Shama Khalid,Wazir Baig,Pir Karam Shah,B
810,The Edhi Foundation has the world's largest:,Volunteer Community,Medical Facility,Food Kitchens,Ambulance Service,D
811,Pakistan won the Hockey World Cup for the third time in:,1978,1982,1994,None of these,B
812,What is Pakistan's biggest export?,Textiles,Handmade Carpets,Leather and leather products,Sports Goods,A
814,How many founding members did the OIC have at the time of its establishment?,20,25,30,35,B
815,"In the early 19th century, the official language of the Punjab government was:",Urdu,Persian,Punjabi,None of these,B
817,Titu Mir struggled for freedom against ____.,Hindu Zamindars,British colonial system.,Both A & B,None of these,C
818,The President is elected by:,National Assembly,Senate,Provincial Assemblies,All of these,D
820,"On which agreement did the Muslim League, Congress, and Sikh leaders fully agree with Lord Mountbatten:",Government of India Act 1935,Indian Independence Act 1947 (based on the 3rd June Plan),Objective agreement of 1948,None of these,B
821,The Montagu-Chelmsford Reforms are also known as _____.,Government of India Act 1935,Government of India Act 1919,Government of India Act 1892,Government of India Act 1909,B
823,Allama Iqbal returned to India in __________.,In 1908,In 1909,In 1911,In 1912,A
824,The Rohilla War of 1774 was fought between Nawab Shuja-ud-Daula of Awadh and whom?,Sikhs,British East India Company,Rohillas of Rohilkhand,Marathas,C
825,Abdur Rahman Chughtai was a prominent name in the field of?,Music,Painting,Science,Media,B
826,Who chaired the committee set up by the All-Parties Conference in 1928 to draft the report known as the Nehru Report?,Mahatma Gandhi,Jawaharlal Nehru,Quaid-i-Azam,Motilal Nehru,D
827,Provincial autonomy was enhanced under the:,12th amendment,13th amendment,18th amendment,14th amendment,C
828,"Out of 565 princely states in India, how many states acceded to Pakistan:",11,13,15,17,B
829,What was the purpose of the 1947 Constituent Assembly?,Judicial,Advisory,Legislative and Constituent,None of these,C
830,Which foreign leader among the following addressed the Parliament of Pakistan for the third time?,Mahathir Mohamad,Tayyip Erdogan,King Salman,Hassan Rouhani,B
831,"Which city of Pakistan is known as the ""Paris of Asia""?",Karachi,Lahore,Islamabad,Faisalabad,B
832,Which party formed the government in Punjab after the 1937 elections?,Muslim League,Indian National Congress,Unionist Party,Akali Dal,C
833,When was PTV2 launched?,in 1992,in 1995,in 1988,in 1990,A
834,Who was the first female Governor of Gilgit-Baltistan?,Begum Shama Khalid,Qamar-uz-Zaman Kaira,Wazir Baig,Pir Karam Shah,A
835,"Who drafted the Constitution of the Muslim League, known as “The Green Book”?",Nawab Waqar-ul-Mulk,Maulana Muhammad Ali Jauhar,Allama Iqbal,Muhammad Ali Jinnah,B
836,Former President Pervez Musharraf resigned in ________.,in August 2007,in September 2007,in September 2008,in August 2008,D
837,When was the Jinnah Barrage constructed?,In 1965,In 1946,In 1971,In 1969,B
839,When did Quaid-e-Azam formally join the All-India Muslim League?,In 1912,In 1913,In 1914,In 1915,B
840,The term of the National Assembly of Pakistan is?,4 years,5 years,6 years,None of these,B
842,The length of the Pakistan and Afghanistan border is ______?,2100 km,2350 km,2611 km,2869 km,C
843,The Objectives Resolution was passed on?,on 12-03-1949,on 07-03-1949,on 05-03-1949,None of these,A
845,Which Chief of Army Staff died in uniform?,General Mohammad Zia-ul-Haq,General Asif Nawaz,Both a and b,None of them,C
846,Who was the first Chief Minister of Bengal Province?,Kh. Nazimuddin,Ghulam Hussain Hidayatullah,Noor al Amin,M.A. Khuro,A
848,How many articles are there in the 1962 Constitution?,230,250,280,565,B
849,When was the first Martial Law imposed in Pakistan?,on 7th October 1958,on 26th March 1969,on 7th July 1977,on 7th October 1957,A
850,The script of the Indus Valley Civilization was _________.,Persian,Pictographic (Undeciphered),Sanskrit,None of these,B
851,Karakoram Highway built with the help of which country:,US,UK,China,Iran,C
852,How many Chiefs of Army Staff (COAS) of Pakistan have been selected from the Baloch Regiment?,Two,Three,Four,None of these,C
853,Jinnah's 14 points were the Muslims' reply to the:,Nehru Report,Simon Commission,Lucknow Pact,Communal Award,A
854,Who wrote the famous book 'Kitab-al-Hind' (also known as Tarikh-al-Hind)?,Ferdowsi,Al-Biruni,Utbi,Baihaqi,B
855,The Gandhi-Irwin Pact was signed in ___________.,In 1930,In 1932,In 1935,In 1931,D
856,____ is the current Federal Minister of Maritime Affairs?,Ali Amin Gandapur,Zartaj Gul,Syed Ali Haider Zaidi,None of these,C
857,"After his resignation, Ayub Khan handed over control of the government to _____________.",Yahya Khan,Azam Khan,Musa Khan,Z.A. Bhutto,A
858,Who was the first Governor of Punjab?,Sardar Abdur Rab Nishtar,Sir Francis Mudie,Ibraim Ismail Chundrigar,Sir Agha Khan,B
859,"Minhaj-us-Siraj, who was patronized by Iltutmish, was the author of which famous book?",Tarikh-i-Mubarak Shah,Taj-ul-Massir,Tabaqat-i-Nasiri,Kashf-ul-Mahjoob,C
860,"Who was the valiant hero of the 1965 Pak-India war, posthumously awarded the Nishan- e-Haider?",Major Raja Aziz Bhatti,Major Tufail Muhammad,Lalik Jan,Mulla Faqir,A
861,The Indian Khilafat Deputation visited England to put their views before Lloyd George in:,1940,1930,1920,None of these,C
862,Jinnah of Pakistan was written by:,Jaswant Singh,Stanley Wolpert,B. R. Nanda,I.H. Qureshi,B
863,The Day of Deliverance was observed by All India Muslim League on:,"on 22nd December, 1939","on 3rd June, 1947","on 23rd March, 1946","on 14th August, 1947",A
864,In December 1906 the session of All India Muslim league held in which city:,Chennai,Dhaka,Lucknow,Bombay,B
865,When was Muhammad Ali Jinnah born?,"December 25, 1876","November 9, 1877","January 8, 1877","February 15, 1869",A
867,Who was the 2nd PM of Pakistan?,Quaid-e-Azam,Khawaja Nazimuddin,Malik Ghulam Muhammad,Iskandar Mirza,B
868,When did nationalization of industries and educational institutions take place in Pakistan?,in 1972,in 1971,in 1975,in 1977,A
870,Allama Iqbal gave his idea of a country for Indian Muslims in December 1930 at:,Allahabad,Lucknow,Abbottabad,Delhi,A
871,Painting reached its highest level of development during the reign of which Mughal emperor?,Akbar,Aurangzeb,Jahangir,Shah Jahan,C
873,The Jinnah Barrage has been built on which river?,Indus,Jhelum,Chenab,None of these,A
874,The Shahi Qila (Lahore Fort) is located in which city?,Lahore,Sukkur,Quetta,Peshawar,A
876,When did Ayub Khan enforce the new constitution in Pakistan?,"On January 9, 1962","On February 6, 1962","On March 13, 1962","On June 8, 1962",D
877,"The book 'Gold and Guns on the Pathan Frontier', published in 1945, was banned in 1947 in NWFP by __________.",Dr. Khan Sahib,Abdul Qayyum Khan,Abdur Rauf Seemab,Khan Abdul Ghaffar Khan,B
878,One of the main objectives of the All-India Muslim League at the time of its creation was:,To be loyal to the British Government,To demand a separate country,To start an armed struggle,To merge with the Congress party,A
879,"Before the partition of India in 1947, how many princely states existed?",480,360,562,670,C
880,When was the Simla Conference concluded without reaching an agreement?,"On June 14, 1945","On July 14, 1945","On August 14, 1945",None of these,B
881,"Dr. Ruth Pfau, also known as the ""Mother Teresa of Pakistan,"" died on _________.","On August 8, 2017","On August 9, 2017","On August 10, 2017","On August 11, 2017",C
882,"According to the International Federation of Journalists, what was Pakistan's rank as a dangerous country for journalists?",4th,5th,6th,None of these,B
883,The first Viceroy of British India was:,Clive,Canning,Hardinge,None of these,B
884,Who is the current Chairman of the Joint Chiefs of Staff Committee (CJCSC) of Pakistan?,General Rashad Mahmood,General Ashfaq Parvez Kayani,General Zubair Hayat,General Nadeem Raza,D
885,"Nawab Vaqar-ul-Mulk resigned as secretary of the ""Aligarh College Trust"" in _______.",In 1910,In 1911,In 1912,In 1913,C
886,Who served as the Prime Minister of Pakistan for the shortest tenure of just 13 days?,I. I. Chundrigar,Feroz Khan Noon,Nurul Amin,Muhammad Ali Bogra,C
887,______ is considered the engineering hub of Pakistan?,Lahore,Gujranwala,Sialkot,None of these,B
889,When did the Khilafat Movement come to an end?,in 1920,in 1922,in 1924,in 1926,C
890,Which of the following is not a social issue in Pakistan?,Illiteracy,Poverty,Constitutional Crisis,None of these,C
892,Which leader translated the Lahore Resolution from English to Urdu?,Maulana Zafar Ali Khan,Sir Abdullah Haroon,Maulana Maududi,Qazi Isa,A
893,Which organization is considered the first political body to represent the Muslims of the subcontinent as a whole?,Anjuman-e-Mussalmanan-e-Hind,Central National Muhammadan Association,Urdu Defence Association,None of these,B
895,Who announced the Communal Award in 1932?,Ramsay MacDonald,Lord Irwin,Lord Curzon,Lord Wavell,A
896,Titu Mir's movement considered one of the Muslim reform movements mainly aimed at eradicating which of the following systems?,Against Hindu landlords and British Indigo planters,Working against Indian national movement,Polygamy,None of these,A
898,In which year did Pakistan become a republic?,1947,1956,1973,1993,B
899,Fatima Jinnah contested the presidential election in:,1960,1962,1965,1966,C
900,The Simon Commission was appointed by the British government in:,in November 1927,in January 1928,in March 1929,in December 1926,A
901,"Nawab Waqar-ul-Mulk became secretary of the Board of Trustees, Aligarh, in the year:",1906,1907,1908,1909,B
902,ISI and FIA are secret agencies of which country?,Pakistan,China,Iran,Afghanistan,A
903,In which year did Muhammad Ghuri first enter India by defeating the rulers of Multan?,In 1173 AD,In 1191 AD,In 1175 AD,In 1186 AD,C
904,When did Quaid e Azam join All India Muslim league:,1911,1912,1913,1914,C
905,What is the length of the M-8 Motorway (Ratodero-Gwadar)?,860 km,885 km,892 km,915 km,C
906,"Among Jinnah's 14 points, which point stated that Sindh should be separated from Bombay?",Point 5,Point 7,Point 9,Point 12,C
907,How many princely states were there in the subcontinent at the time of partition?,562,565,570,584,B
908,How many Muslim seats did the AIML win in Bengal during the 1945-46 elections?,37,104,113,119,C
909,"In 1932, the British Prime Minister announced the Communal Award granting separate electorates to the depressed classes. Name the British Prime Minister.",Harold Macmillan,Winston Churchill,Ramsay Macdonald,Attlee,C
