Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
577,"What is the meaning of the name of Muhammad (PBUH), ""Aaqib""?",The Last,Victor,One who fascinates,The Inviter,B
578,Hazrat Khalid Bin Waleed accepted Islam in which Hijri year?,6 Hijri,7 Hijri,8 Hijri,None of these,C
579,The first residential university where the faculty of the Qur'an was established for the first time is:,Masjid Quba,Masjid Bilal,Masjid al-Aqsa,Masjid al-Nabawi,D
580,Who was the Byzantine Emperor to whom the Prophet Muhammad (PBUH) sent a letter inviting him to Islam?,Justinian I,Constantine XI,Heraclius,Theodosius II,C
581,The Mosque of the Prophet (PBUH) was damaged due to fire in the reign of ______.,Hazrat Amir Mu'awiyah (RA),Walid ibn Abd al-Malik,Al-Mu'tasim Billah,Al-Ma'mun ar-Rashid,C
582,Which among the following was the first martyr of Islam?,Hazrat Khabbab (R.A),Hazrat Yasir (R.A),Hazrat Sumayyah (R.A),Hazrat Zubair (R.A),C
583,When was the first wahi revealed to the Holy Prophet (PBUH)?,on 17th Ramadan,on 18th Ramadan,on 19th Ramadan,on 20th Ramadan,A
584,Who was the companion that sowed discord between the Banu Qurayza and the Quraysh to the Muslims' advantage?,Nu'aym ibn Mas'ud (RA),Na'im ibn Azer (RA),Na'im ibn Uthman (RA),Na'im ibn Utbah (RA),A
585,"The Islamic legal principle of ""Sadd al-Dhara'i"" means:",Blocking the means to evil,Juristic preference,Presumption of continuity,Public interest,A
586,Which Prophet is mentioned most frequently in the Quran?,Hazrat Musa (AS),Hazrat Ibrahim (AS),Hazrat Isa (AS),Hazrat Muhammad (PBUH),A
587,Which of the following has been called 'Jihad-e-Akbar' by the Holy Prophet (PBUH)?,The struggle against the devil,The struggle against the visible enemy,The struggle against one's self,Uttering the word of truth in the face of a tyrannical ruler,C
588,When was Ali (RA) born?,Approximately 30 years after the Year of the Elephant,Approximately 23 years before the Hijrah,Approximately 35 years after the Year of the Elephant,None of them,B
589,"In which battle was Abbas (RA), the Prophet's uncle, taken as a prisoner of war?",Uhud,Badr,Hunayn,Khandaq,B
590,Which tribes left a large amount of booty at Dhat al-Riqa?,Banu Lihyan,Banu Muharib and Banu Tha'laba,Both of these,None of these,A
591,One circuit around the Kaaba is called a:,Circle,Shawt,Round,Chakar,B
592,How many Ayats are about Ushr?,3,4,5,2,B
593,Who was the leader of Banu Qurayza during the Battle of the Ditch?,Ka'b ibn Asad,Ka'b ibn Aad,Ka'b ibn Hassan,None of these,A
594,The longest Surah of the Quran is:,Al-Baqarah (The Cow),At-Tawbah (The Repentance),Al-Mu'minun (The Believers),Al-Fat'h (The Victory),A
595,When did the event of the social boycott of Banu Hashim take place?,in the 8th year of Nabvi,in the 5th year of Nabvi,in the 6th year of Nabvi,in the 7th year of Nabvi,D
596,What is the relationship between Jabal al-Nour and the Cave of Hira?,Jabal al-Nour is inside the Cave of Hira,The Cave of Hira is on Jabal al-Nour,They are two separate mountains,Jabal al-Nour is another name for the cave,B
597,Hazrat Ali (R.A.) was made the brother of:,The Holy Prophet (PBUH),Hazrat Abu Bakr (R.A.),Hazrat Usman (R.A.),Hazrat Umar (R.A.),A
598,"The ""Giralda"" is the famous bell tower of the Seville Cathedral, which was originally a minaret built by which dynasty?",Nasrid,Umayyad,Almohad,Almoravid,C
599,Ameen al-Ummah is the title of Hazrat:,Ammar ibn Yasir (R.A.),Salman al-Farsi (R.A.),Abu Ubaidah ibn al-Jarrah (R.A.),Abu Sa'id al-Khudri (R.A.),C
600,Which of the following is the most important pillar of Hajj?,Wuquf-e-Arafat,Wuquf-e-Mina,Wuquf-e-Muzdalifah,Wuquf-e-Meeqat,A
601,Namaz-e-Istisqa is a prayer for ____?,Rain,Pardon,Sleep,Blessings,A
602,Kitab-ul-Asar compiled by:,Imam Shafi'i (RA),Imam Malik (RA),Imam Muhammad (RA),Imam Abu Hanifa (RA),D
603,"Who was called the ""Gate of Knowledge"" by the Holy Prophet (PBUH)?",Hamza (RA),Ali ibn Abi Talib (RA),Abbas (RA),All of these,B
604,Who represented the Quraysh in the Treaty of Hudaybiyyah?,Abu Sufyan,Khalid bin Waleed,Suhail bin Amr (RA),Harith bin Hisham (RA),C
605,Surah Saba is a:,Makki Surah,Madani Surah,Iraqi Surah,Makki and Madani Surah,A
606,What was the name of Hazrat Umar's (R.A.) sister who had embraced Islam along with her husband?,Fatimah (R.A.),Atiqah (R.A.),Kulthum (R.A.),Salma (R.A.),A
607,Who was appointed by the Holy Prophet (SAW) to write down the revelation?,Hazrat Abdullah ibn Mas'ud (RA),Hazrat Ali ibn Abi Talib (RA),Hazrat Zayd ibn Thabit (RA),Hazrat Sa'id ibn Zayd (RA),C
608,The science of Quranic recitation with proper pronunciation and rules is called:,Tajwid,Tafsir,Tarteel,Tadwin,A
609,"The people of which oasis were given the option to embrace Islam or pay half their produce, and they chose the latter?",The Jews of Khyber,The Jews of Qaynuqa,The Jews of Sawiq,The Jews of Fadak,D
610,"The ""Waqfiyya"" is the legal document that:",Records a court's judgment,Certifies a marriage,Establishes a charitable endowment (Waqf),Details the terms of a loan,C
611,Which Christian leader was killed by Khalid ibn al-Walid's forces in the Syrian campaign?,Malik ibn Harith,Malik ibn Raflah,Malik ibn Qurtah,Malik ibn Shaybah,A
612,Who was the first ambassador sent by the Prophet Muhammad (PBUH)?,Ja'far ibn Abi Talib (RA),Mus'ab ibn Umayr (RA),Abdullah ibn Hudhafah (RA),Zayd ibn Harithah (RA),B
613,Who preserved the verses and chapters of the Holy Qur'an under the instructions of the Holy Prophet (SAW)?,Hazrat Zaid bin Sabit (RA),Hazrat Bilal bin Rubbah (RA),Hazrat Abu Hurayrah (RA),Hazrat Ali bin Abu Talib (RA),A
614,What are the two most important types or kinds of Ayat (verses) found in the Qur'an?,Muhkamat and Mutashabihat,Farz and Sunnah,Muhkamat and Mutashabihat,Muhkamat and Mutebilah,A
615,"The ""Treaty of Venice"" in 1177 saw a truce between the Papacy and which Holy Roman Emperor, impacting the Crusades?",Philip II of France,Richard the Lionheart,Frederick Barbarossa,Louis IX of France,C
616,Which among the following is the third source of Islamic Law?,Hadith,Ijma,Qiyas,Istehsan,A
617,Sahih al-Bukhari is a book of:,Tafsir,Hadith,Fiqh,History,B
618,Salat-e-Istisqa is performed on the occasion of ________.,Shortage of rain,Solar eclipse,Fear,War,A
619,How many Sunan-e-Wudu are there?,12,14,15,13,B
620,With which prophet is the miracle of the dromedary associated?,Hazrat Noah (A.S.),Hazrat Shees (A.S.),Hazrat Ayyub (A.S.),Hazrat Saleh (A.S.),D
621,The name of the Companion of the Holy Prophet (SAW) mentioned in the Holy Quran is:,Hazrat Usman bin Affan (RA),Hazrat Zaid bin Sabit (RA),Hazrat Zaid bin Haris (RA),None of these,C
622,How many Holy Books are mentioned by name in the Qur'an?,Four,Five,Six,Eight,A
623,"What is the personal name of Allah, the Exalted?",Allah,Ar-Raheem,Ar-Rahman,None of these,A
624,"At the conquest of Makkah, the Holy Prophet (PBUH) recited which Surah?",The first 5 verses of Surah Baqarah,Surah Yaseen,Surah Ikhlas,Surah Al-Fath,D
625,Which event marks the beginning of Islamic Hijri calendar:,At the conquest of Makkah,Holy Prophet SAW Hijrat to Madina,At the Birth of Holy Prophet SAW,At the time of Sulah Hudaibia,B
626,"Which two Surahs are called ""Mauzatain""?",Surah Al-Baqarah and Surah Aal-e-Imran,Surah Al-Falak and Surah An-Naas,Surah Al-Ahzab and Surah Al-Feel,None of these,B
627,Which religion traditionally considers Angel Mika'il (Michael) superior to Angel Jibra'il (Gabriel)?,Islam,Judaism,Christianity,None of them,B
628,In which Hijri year was the Battle of the Ditch fought?,In 5 AH,In 6 AH,In 8 AH,In 9 AH,A
629,Name the person condemned by name in the Holy Quran by the Holy Prophet (PBUH).,Abu Jahl,Abu Lahab,Ubayy ibn Khalaf,None of these,B
630,The Year of Deputation is ______ Hijrah.,8th,9th,10th,11th,B
631,On which Prophet(s) was/were scrolls (Sahifahs) revealed?,Hazrat Adam (AS),Hazrat Sheeth (AS),Hazrat Ibrahim (AS),All of them,D
632,Which wife of the Holy Prophet (PBUH) was a scholar?,Hazrat Ayesha (RA),Hazrat Khadija (RA),Hazrat Maria (RA),None of these,A
633,Name the first-ever Muslim family.,Hazrat Ali's (RA) family,Hazrat Khadijah's (RA) family,Hazrat Abu Bakr's (RA) family,Hazrat Umar's (RA) family,C
634,What was the name of the boat of Hazrat Nuh (A.S.)?,Mem,Bohr,Ark,Saan,C
635,Where is the Jannat al-Mu'alla graveyard located?,Madina,Makkah,Kufa,Basra,B
636,"The mother of Maryam (Mary), the mother of Prophet Isa (AS), was named:",Hannah (bint Faqudh),Elizabeth,Sarah,Hagar,A
637,"In Islamic finance, ""Takaful"" is a system of:",Leasing,Interest-free banking,Islamic insurance based on mutual cooperation,Venture capital,C
638,Hazrat Maria al-Qibtiyya was a gift to the Prophet from the ruler of:,"Alexandria, Egypt",Jordan,Israel,Syria,A
639,Laws about marriage are given in which surah?,As-Sajdah,Ahzab,An-Nisa,Al-Noor,C
640,Hazrat Muhammad (SAW) went to Syria with Abu Talib at the age of:,12 years,15 years,24 years,35 years,A
641,Which is the shortest Surah of the Al-Quran?,Surah Al Naas,Surah Al Kausar,Surah Al Asr,None of these,B
642,Roza became obligatory in which Hijri?,2 Hijri,3 Hijri,4 Hijri,5 Hijri,A
643,In which Surah is Bismillah mentioned twice?,Surah At-Tawbah,Surah An-Naml,Surah Al-Baqarah,Surah An-Naba,B
644,What was the first mosque constructed by the Holy Prophet (PBUH) after his migration to Madinah?,The Quba Mosque,The Nimrah Mosque,The Nabawi Mosque,The Zarar Mosque,A
645,The most important rite of Hajj after assuming Ihram is:,Tawaf,Wuquf at Arafat,Rami,Jamarat,B
646,The companion who was martyred at the Battle of Yamama and was the brother of Caliph Umar (RA) was:,Abdullah ibn al-Khattab,Abd al-Rahman ibn al-Khattab,Nu'man ibn al-Khattab,Zayd ibn al-Khattab,D
647,To whom did the Holy Prophet (PBUH) give the title of Sayyidat-un-Nisa-il-Alameen?,Hazrat Aishah (R.A.),Hazrat Fatima (R.A.),Hazrat Sawda (R.A.),Hazrat Hafsa (R.A.),B
648,Who were among the first group of five to embrace Islam on the same day through Abu Bakr's preaching?,Hazrat Khadija (RA),Hazrat Ali (RA),Uthman ibn Affan and Zubayr ibn al-Awwam,Hazrat Zayd ibn Harithah (RA),C
649,Who was the adopted son of the Holy Prophet (PBUH)?,Ibn-e-Hashim,Saad bin Abi Waqas,Zayd ibn Harithah,Uqba bin Nafi,C
650,Who was the first host of the Holy Prophet (PBUH) in Madinah?,Hazrat Abu Ayyub al-Ansari (R.A.),Hazrat Abu Dujana (R.A.),Hazrat Abu Sufyan (R.A.),Hazrat Khalid ibn al-Walid (R.A.),A
651,Identify the last Ghazwa in which the Holy Prophet participated:,Tabuk,Hunain,Mutah,Ahzab,A
652,Hazrat Yusuf (AS) was put into jail by the king of Egypt. He remained behind bars for ______.,2 years,5 years,7 years,12 years,B
653,"What is the meaning of the word ""Qur'an""?",That which is read,Beautiful,Sacred,Greatest,A
654,Bayt al-Ateeq (The Ancient House) is a name used in the Quran for the:,Kaaba,Madinah,Masjid al-Nabawi,None,A
655,How many Hajj did the Prophet (PBUH) perform?,1,2,3,4,A
656,The Hijri calendar was started during the reign of:,Hazrat Abu Bakr (RA),Hazrat Umar (RA),Hazrat Uthman (RA),Hazrat Ali (RA),B
657,For how many years did the reign of rightly guided Caliphs prolong?,30 years,20 years,14 years,None of these,A
658,Whom did the Prophet (PBUH) ask to sleep in his bed on the night of the Hijrah (migration)?,Ali (RA),Umar (RA),Uthman (RA),Abu Bakr (RA),A
659,Umm Kabshah was the surname of:,Hazrat Thawbah (R.A.),Hazrat Khawlah (R.A.),Hazrat Halimah Saadia (R.A.),Hazrat Shima (R.A.),C
660,Through which agency does Allah convey His revelations to the Prophets?,Angels,Jinns,Air,Electromagnetic Rays,A
661,The Battle of Hunayn was fought against which powerful tribe?,The tribe of Hawazin,The Quraysh,The Aws,None of these,A
662,Who was the wife of Hazrat Usman ibn Affan (RA) who migrated twice?,Hazrat Umm Habiba (RA),Hazrat Asma bint Umais (RA),Hazrat Ummul Banin (RA),Hazrat Ruqayyah (RA),D
663,"When the magicians believed in Prophet Musa (AS) and Pharaoh ordered their execution, what did the magicians do?",They turned away from faith,They called upon Prophet Musa (AS),They committed suicide,None of these (they remained firm on their faith),D
664,Hujjatullah ul Baligha' was written by:,Syed Ahmed Bralvi,Syed Ahmad Shaheed,Shah Wali Ullah,Haji Shariat Ullah,C
665,"During the migration from Makkah to Madinah, the Holy Prophet (PBUH) and Hazrat Abu Bakr Siddique (RA) took shelter in the:",Cave of Hira,Dar al-Arqam,Cave of Thawr,Holy Ka'bah,C
666,Fiqh al-Awlawiyyat is the jurisprudence of:,Legal maxims,Public interest,Priorities,Objectives,C
667,Who was the first child to embrace Islam?,Hazrat Hamza (R.A.),Hazrat Talha (R.A.),Hazrat Zubair (R.A.),Hazrat Ali (R.A.),D
668,The Zaydi school of Shia Islam is most prevalent in which country?,Iraq,Iran,Yemen,Lebanon,C
669,Salat-e-Khusuf is performed on the occasion of ________.,Drought,Lunar eclipse,Solar eclipse,Earthquake,B
670,Tafsir bi-al-Ma'thur is a method of Quranic commentary that relies on:,Linguistic analysis,Independent reasoning (Ra'y),"Transmitted reports (Quran, Sunnah, Sahabah)",Scientific interpretation,C
671,Masjid-ul-Khayf is located in:,Muzdalifah,Safa,Mina,Marwa,C
672,What is the most important event of the sixth Hijrah?,The Prohibition of wine,The Treaty of Hudaybiyyah,The Battle of Ahzab,The Mithaq-e-Madinah,B
673,Which pre-Islamic war was named after an old woman whose she-camel sparked the conflict?,The War of Abs,The War of Basus,Harb al-Fijar,The War of Dhubyan,B
674,The sermon given by a khatib before the Friday prayer is called a:,Khutbah,Tazkirah,Wa'z,Dars,A
675,The largest army that ever marched out of Madinah was in ______.,Ghazwa Uhud,Ghazwa Tabuk,Ghazwa Sawiq,Ghazwa Ahzab,B
676,"In Hadith science, a ""mudtarib"" hadith is one that is:",Weak due to a missing link,Fabricated,"Inconsistent, narrated in conflicting forms",Reported by a single narrator,C
677,The literal meaning of Masjid is,Place of worship,Resting place,Both,None of these,A
678,In which year of the Hijri calendar did Hazrat Khalid bin Waleed (RA) embrace Islam?,5th Hijri,6th Hijri,8th Hijri,10th Hijri,C
679,When did Hazrat Ali (RA) become Caliph?,30 AH,31 AH,35 AH,37 AH,C
680,"The legal practice of ""Talfiq,"" or patching together rulings from different schools of law for a single issue, is generally:",A pillar of jurisprudence,Encouraged for ease,Discouraged by classical jurists,The basis of Ijma,C
681,The conquest of Egypt was initiated and led by the Muslim general:,Sa'd ibn Abi Waqqas (RA),Khalid ibn al-Walid (RA),Amr ibn al-As (RA),Abu Ubaidah ibn al-Jarrah (RA),C
682,Zakat was made obligatory in:,2 Hijri,5 Hijri,9 Hijri,None of the above,A
683,The word Muhammad (SAW) as a name has been mentioned in the Holy Quran only:,Two times,Four times,Six times,Seven times,B
684,Talmud is a book of which religion:,Muslims,Jews,Christian,None of these,B
685,"The ""Marinid"" and ""Saadian"" were two successive dynasties that ruled over modern-day:",Tunisia,Egypt,Morocco,Libya,C
686,The Jamia Mosque of Damascus was built by:,Hazrat Amir Muawiyah (RA),Waleed bin Abdul Malik,Marwan,None of these,B
687,How many verses were revealed in the first revelation?,Five,Seven,Three,Four,A
688,When was Muhammad (PBUH) born?,20th April,21st April,22nd April,23rd April,A
689,Ushr on irrigated land is:,5 percent,10 percent,3 percent,None of the above,A
690,What was the total area of the Islamic empire during the caliphate of Hazrat Umar (RA)?,Ten and a half lakh square miles,Fifteen and a half lakh square miles,Twenty-two and a half lakh square miles,Twenty-nine and a half lakh square miles,C
691,Surah Al Kausar is the shortest Surah of the Holy Quran. The number of its verses is:,Three,Four,Five,Less than three,A
692,Which Sahabi went to Medina before Hijrah?,Hazrat Musab bin Umair (R.A.),Hazrat Abu Huraira (R.A.),Hazrat Abdullah bin Jabir (R.A.),Hazrat Saad bin Abi Waqas (R.A.),A
693,Hazrat Yaqub aur Hazrat Ayub mein kya rishta tha?,Baap beta,Damad susar,Chacha bhatija,In mein se koi nahi,B
694,Khaleel-Ullah is the title of,Hazrat Musa (A.S.),Hazrat Nuh (A.S.),Hazrat Ibrahim (A.S.),None of these,C
695,Where did Muslims take refuge near Makkah in the 7th year of Prophethood?,Shi'b-e-Abi Talib,Ghar-e-Thawr,Ghar-e-Hira,Plain of Arafat,A
696,"What is the meaning of ""Al-Itikaf""?",Ablution,Prostration,Seclusion,Running,C
697,In which Ghazwa did Abu Bakr (RA) donate all of his wealth?,Mu'tah,Tabuk,Hunayn,Ta'if,B
698,What was the original name of Abu Jahl?,Amr ibn Hakam,Amr ibn Hisham,Salam ibn Hakam,None of these,B
699,The Holy Quran was first translated into which language in the Subcontinent?,Punjabi,Sindhi,Balochi,Pashto,B
700,What is meant by Khums?,One-sixth,One-fifth,One-fourth,One-third,B
701,The real name of Imam Bukhari is:,Muhammad ibn Ismail,Muhammad ibn Ishaq,Nu'man ibn Thabit,None of these,A
702,In which year did the attack on the Kaaba by Abraha take place?,In 570 CE,In 571 CE,In 572 CE,In 573 CE,A
703,"""Almanfoosh"" ka matlab bataein.",Dhangi Hui,Rang Barangi,Dabai Hui,Uri Hui,A
704,Who was the murderer of Ali (RA)?,Sodan ibn Maj'un,Ghafqi,Abu Lu'lu'a Firuz,Abd al-Rahman ibn Muljam,D
705,"The ""Alhambra"" palace is a famous example of Islamic architecture in which city?",Granada,Cordoba,Seville,Toledo,A
706,"In Hadith terminology, a tradition whose chain of narrators goes back to a Successor (Tabi'i) is known as:",Maqtu',Marfu',Mawquf,Mursal,A
707,Which is the seventh month of the Islamic year?,Muharram,Shawwal,Rajab,Sha'ban,C
708,The largest army that ever marched out of Madinah was in the:,Ghazwa Uhud,Ghazwa Tabuk,Ghazwa PBUHeeq,Ghazwa Ahzab,B
709,For how many years did Aisha (RA) live after the death of the Prophet (PBUH)?,Forty-seven,Exactly 40 years,Approximately 44 to 50 years,Thirty-five years,C
