Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1193,The coulomb is the SI unit used to measure:,Temperature,Mass,Velocity,Electric charge,D
1194,"After fertilization, a fruit develops from which part of the plant?",Ovule Wall,Anther,Ovary,Sepals,C
1195,Electrochemical energy is required for the working of the ______.,circulatory system,nervous system,excretory system,digestive system,B
1196,Igneous rocks that cool quickly from lava are called ______.,plutonic,volcanic,metamorphic,None of these,B
1197,A deficiency of iodine causes:,Goiter,Rickets,Scurvy,Anemia,A
1198,Who discovered the blood groups of man?,Edward Jenner,Laveran,Karl Landsteiner,William Harvey,C
1199,"To measure the specific gravity of milk, the instrument used is a:",Hygrometer,Barometer,Lactometer,Hydrometer,C
1200,"Which one of the following vitamins is known as the ""anti-sterile"" factor?",Ascorbic acid,α-tocopherols,Retinol,Riboflavin,B
1201,Which organ is considered the chemical factory of the human body?,Kidneys,Liver,Intestine,Stomach,B
1202,Which layer of the atmosphere is closest to the Earth?,Thermosphere,Troposphere,Mesosphere,Stratosphere,B
1203,Volume is measured in:,Cubic meters (m³),Square meters (m²),Meters,Yards,A
1204,Supernova explosions are not directly associated with the formation of ______.,heavy elements,quasars,pulsars,cosmic rays,B
1205,Which of the following layers makes long-distance radio transmission possible?,Troposphere,Ionosphere,Mesosphere,Stratosphere,B
1206,The pituitary gland is located just below the:,Brain,Heart,Liver,Kidney,A
1207,Haemoglobin in the blood is a complex protein rich in:,Copper,Gold,Iron,Silver,C
1208,The triple antigen vaccine is given to children to protect them against:,Diphtheria,Tetanus,Pertussis,All of the above,D
1209,"During electrolysis, metals are deposited at the cathode because the cathode:",Supplies electrons,Withdraws electrons,Undergoes oxidation,None is correct,A
1210,The weight of an object at the center of the Earth (of radius R) is:,Same,Weightless,Rises a little,None of these,B
1211,Which is the heaviest planet in our solar system?,Mercury,Saturn,Jupiter,Mars,C
1212,An albatross is a:,Beetle,Sea bird,Fruit,None of these,B
1213,Which one of the following statements is correct?,Concave mirrors are used as reflectors in torches,Convex mirrors are used by doctors to examine the oral cavity,Convex mirrors are used as shaving mirrors,Convex mirrors are used as shaving mirrors,A
1214,A ____ is used for measuring the flow of a fluid.,Venturi tube,Volume meter,Ordinary tube,None of these,A
1215,Which one of the following reactions happens on the Sun?,Nuclear fission of uranium and plutonium,Nuclear fission of hydrogen into helium,Nuclear fusion of hydrogen into helium,Nuclear fusion of helium into hydrogen,C
1216,Which element is essential for human life to survive beyond a few minutes?,Helium,Nitrogen,Carbon,Oxygen,D
1217,Which of the following does not have involuntary muscles?,Blood Vessels,Limbs,Brain,Tongue,B
1218,Apiculture refers to the:,Science of beekeeping,Science of gardening,Science of cultural norms and trends,Rearing of silkworms,A
1219,Fog may occur when the moisture content of the air is:,Decreased beyond the saturation point,Equal to the saturation point,Increased beyond the saturation point,None of these,C
1220,"Which of the following is a particularly rich natural source of multiple B-complex vitamins such as B1, B2, B3, and B6?",fruits and vegetables,seeds,seafood,None of the above,B
1221,The quantity of fresh air required for a person is 1000 cubic feet of air for every:,15 minutes,20 minutes,10 minutes,5 minutes,B
1222,In a DNA molecule:,Adenine always binds with thymine,Thymine always binds with guanine,Cytosine always binds with thymine,Guanine always binds with adenine,A
1223,Which gases are mostly found on the planet Jupiter?,Chlorine,Hydrogen and Helium,Neon,Hydrogen,B
1224,Which of the following vitamins is present in cod-liver oil?,A,B₁₂,B₁,C,A
1225,"Mercury, Venus, Earth, and Mars are called:",Terrestrial planets,Gaseous planets,Dwarf planets,Both A & B,A
1226,The blue color of the sky is due to ______ of light.,Spread,Scattering,Reflection,Refraction,B
1227,A light-year is an astronomical unit of:,Distance,Time,Acceleration,Velocity,A
1228,A Fahrenheit thermometer indicates a temperature of 14°F. Its corresponding reading on the Celsius scale will be:,-35°C,-50°C,-10°C,None of these,C
1229,Which of the following diseases are sexually transmitted? (1) Syphilis (2) Gonorrhoea (3) AIDS,1 and 3,2 and 3,3 only,"1, 2, and 3",D
1230,Entomology is the study of ____.,Insects,Animals,Worms,Humans,A
1231,Sedimentary rocks are often:,Porous,Hard,Rough,Brittle,A
1232,The first simple microscope was invented by:,Hans Janssen,Zacharias Janssen,Both of these,None of these,C
1233,Optical fibers are fine strands of:,Glass,Iron,Calcium,Mercury,A
1234,Which of the following regulates the metabolism of sugars?,Thyroid,Insulin,Hydrocortisone,None,B
1235,"For a fixed mass of gas at a constant temperature, if we decrease the volume, the pressure will ______.",Remain constant,Decrease,Increase,None of these,C
1236,Deficiency of iron in the human diet causes:,Hepatitis,Malaria,Anemia,None of these,C
1237,The echo of the Big Bang can be heard in the form of:,X-rays,Ultraviolet rays,Cosmic microwave background radiation,Infrared rays,C
1238,One square centimeter is equal to how many square millimeters?,100 mm²,"1,000 mm²",10 mm²,"10,000 mm²",A
1239,"A person sitting in an open car moving at constant velocity throws a ball vertically upwards in the air. If the effect of air resistance is neglected, the ball will fall:",Exactly in the hands of the person,Outside the car,In the car behind the person,In the car ahead of the person,A
1240,Dr. Abdus Salam of Pakistan was one of the contributors to the unification of the:,Electromagnetic force and gravitational force,Electromagnetic force and weak nuclear force,Gravitational force and weak nuclear force,Weak nuclear force and strong nuclear force,B
1241,Why does a boatman push the bank with a pole to make the boat move?,"When he pushes the bank, the bank pushes him; action and reaction are equal and opposite.","The bank cannot move, but the boat moves.","By pushing the bank, he tries to overcome the attraction of the bank for the boat.",He pushes the bank to produce waves in the water.,A
1242,Influenza is caused by a:,Fungus,Bacterium,Virus,Protozoan,C
1243,Which gas is used for ripening fruits?,Ethene,Ethane,Ethyne,Ethylene,D
1244,Dinosaurs and many other species went extinct about ____ years ago.,66 million,75 million,85 million,55 million,A
1245,Study of life is called:,Biology,Philosophy,Theology,None of these,A
1246,The largest part of the human brain is the ____.,Cerebrum,Cerebellum,Medulla oblongata,None of these,A
1247,A father transfers the Y chromosome to his:,Son,Daughter,Both of these,None of these,A
1248,Who developed the Theory of Relativity?,Max Planck,Albert Einstein,J. Willard Gibbs,Edward Morley,B
1249,Which soil is best suited for a paddy crop?,Black soil,Loamy soil,Hard soil,Red soil,B
1250,Which of the following diseases is water-borne?,Tuberculosis,Typhoid,Scurvy,Hepatitis B,B
1251,Who developed the Theory of Relativity?,Max Planck,Albert Einstein,J. Willard Gibbs,Edward Morley,B
1252,The most abundant element in the Earth's crust is:,Oxygen,Nitrogen,Silicon,Aluminum,A
1253,Acid precipitation results from human modifications of:,The nitrogen and sulfur cycles,The carbon and sulfur cycles,The carbon and phosphorus cycles,The carbon and nitrogen cycles,A
1254,The temperature at which two conjugate solutions change into one homogeneous solution is called the:,Consolute temperature,Eutectic point,Conjugate temperature,Azeotrope,A
1255,Which of the following plant groups are also called arthrophytes?,Psilopsids,Sphenopsids,Pteropsids,Lycopsids,B
1256,"According to the theory of relativity, clocks moving at velocities comparable to the velocity of light run:",Slow,Equal to the velocity of light,With zero velocity,Fast,A
1257,The spherical shape of a small drop of rain is due to ______.,viscosity,surface tension,atmospheric pressure,gravity,B
1258,Which of the following is not an electromagnetic wave?,Sound waves,Radio waves,Light waves,None of these,A
1259,"The role a species plays in a community, including its behavior and influence, is its ______.",nichon,niche,autecology,profession,B
1260,One litre (l) is equivalent to how many cubic decimetres (dm'³)?,1 dm'³,10 dm'³,100 dm'³,1000 dm'³,A
1261,A deficiency of Vitamin C will cause:,Scurvy,Night-blindness,Rickets,Beriberi,A
1262,A post-mortem examination of a body is known as an:,Biopsy,Autopsy,Drossy,Simpsy,B
1263,A transistor is a device that converts a weak signal into a:,Strong signal,Small signal,Both A & B,None of these,A
1264,The metal known as 'quicksilver' is:,Aluminum,Copper,Steel,Mercury,D
1265,Which of the following diseases is water-borne?,Tuberculosis,Typhoid,Scurvy,Hepatitis B,B
1266,Which of the following colors of light travels through glass with minimum speed?,Red,Violet,Green,Yellow,B
1267,What is the name of the biggest part of the human brain?,Cerebrum,Brainstem,Pituitary gland,None of the above,A
1268,The coulomb is the SI unit used to measure:,Velocity,Temperature,Mass,Electric charge,D
1269,Veins differ from arteries in having:,Thicker walls,Strong walls,Valves,All of these,C
1270,Where do most asteroids lie?,In the asteroid belt between the orbits of Mars and Jupiter,In an asteroid belt between the orbits of Mars and Venus,In an asteroid belt between the orbits of Jupiter and Venus,Everywhere in the sky,A
1271,What are the three basic units of measurement for the metric system?,"Kilogram, mass, and energy","Meter, liter, and gram","Kelvin, candela, and mole","Centimeter, kilogram, and metric",B
1272,The age of the Solar System is approximately:,4.5 billion years,5.5 billion years,6.5 billion years,7.5 billion years,A
1273,Which acid is used in the fermentation process of food?,Acetic Acid,Lactic Acid,HCl,None of these,B
1274,Red + Green + Blue light = ______.,black,white,both A & B,None of the above,B
1275,Which one of the following is not an excretory organ?,Lungs,Liver,Kidney,Adrenal gland,D
1276,Hepatitis A is transmitted to different individuals primarily by:,Contaminated water or food,Sneezing,Spit,Feces,A
1277,A body can escape the gravitational pull of the Earth if it is thrown up with a velocity of:,25 mi/sec,60 mi/sec,10 mi/sec,7 mi/sec,D
1278,Which of the following types of rainfall is typical of equatorial regions?,Convectional,Orographic,Cyclonic,None of these,A
1279,Insulin was discovered by,Alexander Fleming,Edmond Fischer,Dr. F. G. Banting,Joseph E. Murray,C
1280,What splits light into its spectrum?,Ionometer,Spectroscope,Manometer,Stereoscope,B
1281,Mechanics is the study of:,Forces acting on bodies,Movement of bodies,Angles of bodies,Shape of bodies,A
1282,"In a chemical battery, chemical energy is directly converted into mechanical energy.",Right,Wrong,Ambiguous,No idea,B
1283,"After drinking contaminated water, you would be most apt to develop symptoms of:",Malaria,Typhoid fever,Yellow fever,Schistosomiasis,B
1284,What is a cyclone?,A sudden heavy flood,No rain for a long period,Heavy showers,Violent wind and rain,D
1285,The panda belongs to the same family as that of the:,Bear,Cat,Dog,Rabbit,A
1286,The potential of pure water is:,Zero,One,Two,None of these,A
1287,Chromosomes are made of:,DNA only,DNA and RNA,Proteins only,"DNA, RNA, and Proteins",D
1288,Photosynthesis involves:,Reduction of CO₂ and oxidation of water,Oxidation of H₂O and release of O₂,"Reduction of CO₂, oxidation of H₂O, and release of O₂","Reduction of H₂O, oxidation of H₂O, and release of O₂",C
1289,Alcohol contains ______.,"nitrogen, hydrogen, oxygen","carbon, hydrogen, oxygen","oxygen, carbon, nitrogen","hydrogen, chlorine, oxygen",B
1290,Earth receives a huge amount of energy directly from the:,Water,Moon,Sun,None of these,C
1291,A fathom is the unit of measurement for:,Energy,Time,Depth,Sound,C
