Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
830,"A marathon, a long-distance foot race, has an official distance of _____.",22.4 miles,26.2 miles,20.5 miles,27.3 miles,B
831,Where is the headquarters of UNHCR (United Nations High Commissioner for Refugees) located?,New York,Paris,Geneva,London,C
832,Which of the following conflicts is also known as the Six-Day War?,Gulf War,Israel-Arab War,Desert War,Boer War,B
833,SAARC was established in:,1985,1984,1992,1980,A
834,"What is the area of ""Victoria Island""?",195928 mi² (507454 km²),84200 mi² (218078 km²),83869 mi² (217291 km²),165000 mi² (427350 km²),C
835,"Which city is called the ""Venice of the North""?",Amsterdam,Stockholm,Bruges,St. Petersburg,B
836,"The world's largest cargo aircraft, Antonov An-225 Mriya, made its first landing in Karachi for refueling on______ .","on April 18, 2018","on April 19, 2018","on April 21, 2018","on April 20, 2018",D
837,"The 10th BRICS Summit meeting was held in Johannesburg, South Africa on 25-27 July 2018. Which countries comprise the BRICS Group?","Belgium, Russia, India, Canada, Spain","Bangladesh, Russia, India, China, Sri Lanka","Brazil, Russia, India, China, Scandinavia","Brazil, Russia, India, China, South Africa",D
838,"What is the range of the ""Ulugh Murtagh"" mountain?",Hindukush,Himalayas,Kunlun,Karakoram,C
839,The Truman Doctrine arose from a speech delivered by President Truman before a joint session of Congress on:,"on Mar 10, 1948","on Mar 12, 1947","on Aug 28, 1946","on Jan 10, 1967",B
840,Name the Parliament of the former state of Yugoslavia.,Cortes,Federal Assembly,Riksdag,Majlis,B
841,"In a hundred-meter race, the false start time is:",0.1 seconds,0.25 seconds,0.75 seconds,1 second,A
842,Bai al-Sarf is a contract of exchange of ____:,goods to goods,goods to money,money to records,money to money,D
843,Which of the following is a name for the Afghan Parliament?,Federal Parliament,Shora,Congress,Majlis,B
844,Which of the following is Japan airline?,JAL,Aero Japan,Air Japan,Japan Air,A
845,Scotland Yard is the name of the investigation agency of the UK. It was established in ___________.,in 1870,in 1880,in 1890,in 1900,C
846,"Among US presidents, Donald Trump stands as which number?",42,43,44,45,D
847,How long is the Missouri River?,1885 mi (3035 km),1510 mi (2431 km),1860 mi (2995 km),2315 mi (3725 km),D
848,British Library is situated in:,Bradford,Birmingham,London,Washington,C
849,Who is the founder of Amazon.com Inc.?,Jeff Bezos,Mark Twain,Russel Christ,Schindler Jones,A
850,What is the name of the solar-powered plane that first circumnavigated the globe?,Falcon Solar Plane,Solar Impulse 2,Sun Flight,Sun Traveler,B
851,"In 2019, the monarch of which country abdicated in favor of his son?",Nepal,Spain,Japan,None of these,C
852,"Napoleon suffered from ailurophobia, which means __________.",Fear of cockroaches,Fear of rats,Fear of height,Fear of cats,D
853,Who holds a Guinness World Record for speedy poetry writing?,Ahmed Faraz,Dr. Rehan Azmi,Faiz Ahmed Faiz,None of these,B
854,AP news agency was established in_________.,In 1849,In 1850,In 1846,In 1842,C
855,"Verification of the value of assets, liabilities, the balance of reserves, provisions, and the amount of profit earned or loss suffered by a firm is called:",Continuous audit,Interim audit,Balance sheet audit,Partial audit,C
856,What does opportunity cost refer to?,The cost of purchasing an item,The cost of producing a good or service,Giving up the opportunity to choose the next best alternative,The amount of money spent,C
857,Which player has the highest ODI individual score _____________?,Virender Sehwag,Martin Guptill,Rohit Sharma,Chris Gayle,C
858,What is the source of the Ural River?,Guinea,India,Ural Mountains,Canada,C
859,Who was the 1st President of India?,Lal Bahadur Shastri,V.V. Giri,Rajendra Prasad,Jawaharlal Nehru,C
860,When did the Organization of Islamic Conference change its name to the Organization of Islamic Cooperation (OIC)?,"on June 28, 2011","on Dec. 27, 2010","on Jan. 1, 2011","on June 28, 2012",A
861,The lengthiest written constitution of the world is:,British Constitution,Indian Constitution,Chinese Constitution,French Constitution,B
862,Mr. Antonio Guterres is serving as the Secretary-General of the United Nations. To which country does he belong?,Italy,Spain,Poland,Portugal,D
863,What type of lake is Lake Michigan?,Saline,Freshwater,Both a & b,None of these,B
864,Who drafted the 'Declaration of American Independence'?,George Washington,Thomas Jefferson,Karl Marx,None of these,B
865,The currency of East Timor is the,Pound,US Dollar,Birr,Lari,B
866,The UN Charter was unanimously promulgated in the year 1945 on October:,21,22,23,24,D
867,Which country was most affected by COVID-19?,U.S.A.,Italy,India,Brazil,A
868,"What is the range of ""Sia Kangri"" mountain?",Karakoram,Hindukush,Himalayas,Kunlun,A
869,Dardanelles strait is located in which country?,Turkey,Indonesia,USA,Canada,A
870,"Where is ""The Brandenburg Gate"" located?",Poland,Germany,France,Serbia,B
871,Who is the author of diplomacy?,Barack Obama,Ronald Reagan,Henry Kissinger,Donald Trump,C
872,Asia Watch deals with:,Human Rights,Nuclear activities,Environment,None of the above,A
873,SIRP secret agency belongs to __________.,Portugal,Poland,Ireland,Norway,A
874,"Which country is called ""the Great Britain of the Pacific""?",Japan,Taiwan,New Zealand,Australia,A
875,An Income Statement is also known as:,Statement of earnings,Statement of balance sheet,Statement of income,Statement of operations,A
876,The Parliament of the Malaysia is_______.,Folketing,Doma,Dewan Rakyat,Yuan,C
877,Dome of the Rock is located in:,Jerusalem,Lebanon,Jordan,Iraq,A
878,The use of physical punishment for class management is called ____?,Extinction technique,Satiation technique,Time out technique,Corporal punishment,D
879,The first atom bomb was dropped in Hiroshima on ________.,"on Aug 6th, 1945","on Aug 9th, 1945","on Aug 9th, 1946","on Aug 6th, 1942",A
880,The European Renaissance started from which country?,Greece,Germany,England,Italy,D
881,"Which city was besieged by Germany in ""World War 2""?",Manchester,Herat,Leningrad,Havana,C
882,Which city is called 'The Modern Babylon'?,Paris,London,Berlin,Amsterdam,B
883,In which year Shun Hing Square is built?,in 1996,in 1997,in 1998,in 2009,A
884,Tiger Woods is a player of which sport?,Golf,Cricket,Tennis,None of these,A
885,"Which part exports wheat, paper and pulp?",Vancouver,Lisbon,Accra,New Castle,A
886,When was the United Nations founded?,1944,1945,1946,1947,B
887,Who declared Buddhism as the state religion?,Chandragupta,Ashoka,Bindusara,None of these,B
888,What is the length of the Nelson-Saskatchewan River?,1800 mi (2898 km),1885 mi (3035 km),1860 mi (2995 km),1600 mi (2576 km),D
889,Which among the following is not a permanent organization of the UNO?,ILO,Secretariat,Security Council,None,A
890,Where does the Volga River originate?,Valdai Mountains,Altai Mountains,Aral Mountains,None of these,A
891,FNA is the news agency of _________.,Bolivia,Mali,Fiji,Togo,C
892,Who was the last mughal emperor to sit on the peacock throne?,Muhammad Shah,Aurangzeb,Shah alam II,Shah zafar,A
893,A man who is having qualities of women is called:,Insomnia,Loquacious,Effeminate,Epicurean,C
894,"""Plutocracy"" is such a government which is run by:",Scholars,Illiterates,Wealthy class,Poor class,C
895,Baffin Island is situated in the,Indian Ocean,Arctic Ocean,Pacific Ocean,Atlantic Ocean,B
896,What is the significance of 5th June in the UN calendar of the year?,World Environment Day,World Post Day,World Food Day,None of these,A
897,Government-made policy for the industrial sector is called:,Factories policy,Industrial policy,Distributive policy,Regulatory policy,B
898,The Nobel Prize has been awarded in _____ fields.,5,6,7,8,A
899,Name the First Muslim Hijab woman elected as Member of Israel Parliament in March 2020 elections:,Haneen Zoabi,Nadia Hilou,Iman Khatib-Yasin,Hussniya Jabara,C
900,Worksheet is equivalent to:,Balance sheet,Income statement,Trial Balance,None of these,C
901,International Youth Day is observed on,on 6th August,on 12th August,on 16th December,on 12th November,B
902,"Which city is ruined by the first atom bomb dropped by US in the second world war on Aug 6, 1945?",Jeddah,Leipzig,Kirkuk,Hiroshima,D
903,What is the length of Yukon river?,1979 mi (3186 km),2900 mi (4669 km),4145 mi (6673 km),2330 mi (3751 km),A
904,What is the area of Great Britain Island?,84200 mi² (218078 km²),195928 mi² (507454 km²),84200 mi² (218078 km²),842 mi² (218078 km²),A
905,Chinese astronaut Wang Yaping is famous for:,To walk in space,To walk on the moon,First Chinese woman pilot,None of these,A
906,"If a batsman is out of the crease and the wicket-keeper hits the wicket, the wicket is called:",LBW,Hit wicket,Stump,None of these,C
907,The 1992 Cricket World Cup final was played in,Wales,Melbourne,Sydney,Sharjah,B
908,PBS stands for _________.,Pakistan Bureau of Statistics,Pakistan Board of Statistics,Pakistan Board of Science,Pakistan Bureau of Science,A
909,Which country suffered the maximum in World War 2?,France,Germany,Soviet Union/Russia,England,C
910,Point out the currency of France.,French Dollar,American Dollar,Pound,Euro,D
911,China's news agency is __________.,CNAN,CAN,NCNA,CNT,C
912,What was the deadline of the Kyoto Protocol for the CO2 limit up to 5.86 percent from the 1990s to:,2020,2004,2012,None of these,C
913,The river Indus flows from which city?,peshawar,Gilgit,Tibat,kabul,C
914,Identify the blackest fish in the ocean.,Black Seafish,Black Dragonfish,Black Sea Horse,Black Gillfish,B
915,Which team was the winner in T-20 2016?,India,West Indies,England,Sri Lanka,B
916,Johannesburg city is located in __________.,S. Africa,Kimberley,Melbourne,Sudbury,A
917,A person who does not believe in the existence of God is:,Theist,Heretic,Atheist,Fanatic,C
918,The Tunguska (Lower) River is located in________.,Lesotho,Eastern Turkey,Lake Ontario,Russia,D
919,How many Pakistani blue helmets have embraced martyrdom while serving under the UN umbrella?,160,165,150,156,D
920,The Danish War was fought in:,1870,1864,1872,1875,B
921,London is the capital of UK. Name its currency?,Lira,Dollar,Pound,Rupee,C
922,In which year did Iraq withdraw from the Baghdad Pact due to military revolution?,1956,1957,1958,1989,C
923,Which city is one of the world's ancient waterways and witnessed early human settlements?,Shatt-al-Arab,Nazareth,Baku,Ulster,A
924,The first Nobel Prize to be awarded to a South Asian was to:,Rabindranath Tagore,Sir C.V. Raman,Dr. Abdus Salam,Dr. Amartya Sen,A
925,Which country declared total independence from the IMF and World Bank in 2017?,Greece,Bolivia,Argentina,Türkiye,B
926,The Devil's Tower present in the USA is a __________.,Lake,Waterfall,Volcano,Hotel's name,C
927,What type of lake is Urmia Lake?,Freshwater,Saline,Brackish,None of these,B
928,"At the NAM Summit in Durban (1998), which issue was discussed concerning Pakistan?",Child Labour,Environment Pollution,Kashmir Problem,Repayment of Loans,C
929,Muhammad Ali Bogra was succeeded by:,I.I. Chundrigar,Chaudhry Muhammad Ali,Hussain Shaheed Suhrawardy,Feroz Khan Noon,B
930,"In 1659 AD, Aurangzeb finally defeated Dara Shikoh and became the Emperor of India. Name the battle.",Battle of Sobraon,Battle of Talikota,Battle of Samugarh,Battle of Panipat,C
931,"Which country is called ""The Land of White Elephants""?",Germany,South Africa,Italy,Thailand,D
932,Aab-e-Hayat was the creation of __________.,Allama Iqbal,Deputy Nazir Ahmed,Muhammad Hussain Azad,Sir Syed Ahmad Khan,C
933,The world's first Photograph was taken in __________ .,In 1826,In 1829,In 1835,In 1935,A
934,What type of lake is the Nicaragua Lake?,Freshwater,Saline,Both a & b,None,A
935,Which of the following strait separates Asia from North America?,Bering Strait,Palk Strait,Hormuz Strait,None of these,A
936,"Where is Lake Superior, the world's largest freshwater lake by surface area, located?",USA and Canada,Brazil,Russia,None of these,A
937,"The headquarters of the European Organization for Nuclear Research, called CERN, is located in:",Belgium,Switzerland,Germany,France,B
938,"Randeer is the name of a lake, situated in _________.",Peru,France,Canada,Britain,C
939,Which Country is called Great Britain of Pacific __________?,Japan,Taiwan,New Zealand,Brunai,C
940,'Amazon' is the best example of which site?,E-Commerce,Social Networking,Blogging,Entertainment,A
941,VEVAK is the name of investigation agency of ___________.,Iran,USA,Iraq,Denmark,A
942,The State Hermitage Museum is located in which country?,Spain,France,China,Russia,D
943,What type of lake is Great Slave Lake?,Saline,Freshwater,Both a & b,None,B
944,What is the height of the wicket used in the game of cricket_____?,29 inches (73.7 cm),26 inches (66 cm),28 inches (71.12 cm),27 inches (68.6 cm),C
945,ODI stands for___________.,Office for Disability Issues,Overseas Development Institute,One Day International,Oracle Data Integrator (Oracle),C
946,The Looking Glass Self theory was given by:,Sigmund Freud,George Herbert Mead,Charles Horton Cooley,Emile Durkheim,C
947,What is the source of the Orange River?,Myanmar,Turkey,Lesotho,Tibet,B
948,The Euphrates River is located in ________.,Lesotho,Pennsylvania,Turkey,Russia,C
949,Which is the first public university in the world to accept fees in digital currency (Bitcoin)?,"University of Toronto, Canada","University of Wisconsin-Madison, US","University of Copenhagen, Denmark","Cumbria University, UK",D
