Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1332,The number of bones in the adult human body is:,200,202,204,206,D
1333,The triple antigen vaccine (DTP) is given to children to protect them against ______.,poliomyelitis,"whooping cough, diphtheria, and tetanus",tuberculosis,contagious diseases,B
1334,"In the human eye, the light-sensitive layer made of specialized nerve cells (rods and cones) is called the:",Pupil,Cornea,Retina,Iris,C
1335,Which of the following instruments may be used to measure A.C?,Galvanometer,Hot-wire ammeter,Moving coil Galvanometer,None of these,B
1336,The gas used for the artificial ripening of green fruit is:,Ethylene,Ethane,Carbon dioxide,Acetylene,A
1337,What is a cyclone?,A sudden heavy flood,No rain for a long period,Heavy showers,Violent wind and rain,D
1338,The number of bones in a newborn baby is:,200,250,300,None of These,C
1339,Name the instrument with which a pulse beat makes a sound.,Sphygmophone,Scotograph,Spirograph,Sonometer,A
1340,Which of the following diseases is water-borne?,Tuberculosis,Typhoid,Scurvy,Hepatitis B,B
1341,The protein content of the edible portion of an egg is:,15.50 percent,14.50 percent,13.30 percent,12.30 percent,C
1342,One mile is equal to how many kilometers?,1.725 km,1.108 km,1.609 km,1.475 km,C
1343,Which of the following layers of the atmosphere makes radio transmission possible?,Ionosphere,Troposphere,Hydrosphere,Stratosphere,A
1344,Which catalyst is used to convert vegetable oil into ghee?,Nickel,Aluminum,Calcium,Magnesium,A
1345,Diamond is harder than graphite because of the:,Difference in layers of atoms,Difference in crystalline structure,Tetrahedral structure of diamond,None of these,C
1346,Another name for red blood cells is:,Thrombocytes,Leukocytes,Erythrocytes,None of these,C
1347,Is the liver considered part of the gastrointestinal system?,Right,Wrong,Ambiguous,No idea,A
1348,Vitamin B12 deficiency can cause ______.,microcytic anemia,pernicious anemia,insomnia,None of these,B
1349,An iceberg is floating in the sea. How much of its mass will remain above the surface of the water?,One-fifth,One-tenth,One-third,One-fourth,B
1350,Who is credited in Islamic tradition with first making soap?,Hazrat Ishaq (AS),Hazrat Saleh (AS),Hazrat Sulaiman (AS),Hazrat Yaqoob (AS),C
1351,Underground horizontal stems are called ____.,Tubers,Rhizomes,Taro,None of these,B
1352,Humans have ____ pairs of chromosomes.,22,23,24,None of these,B
1353,Bees have to collect nectar from ________ flowers to make 1 pound of honeycomb.,1 Million,5 Million,20 Million,None of these,C
1354,Who first discovered bacteria in 1676?,Ivanowsky,Leeuwenhoek,Louis Pasteur,Robert Koch,B
1355,Chromosomes are found in the:,Centrioles,Nucleoplasm,Nucleolus,Mitochondria,B
1356,A dioptre is a unit of measurement for a(n):,Lens's optical power,Focal length,Current,Force,A
1357,Which vitamin gets destroyed by heating?,A,E,C,K,C
1358,Al-Qanun fi al-Tibb is an encyclopedia of medicine in five books written by:,Al Farabi,Avicenna,Ibn-e-Hazm,Jarir Al Tabari,B
1359,Name the animal which can live its entire life without water.,Kangaroo rat,Cuttlefish,Camel,Desert lizard,A
1360,Which of the following have the maximum calorific value per gram?,Fats,Vitamins,Carbohydrates,Proteins,A
1361,Which of the following is not a disease of the immune system?,HIV/AIDS,Leukemia,Sickle-cell anemia,None of these,C
1362,The unit of pressure is:,Joule,Newton,Pascal,None of these,C
1363,The most suitable thermometer for measuring the boiling point of water is the:,Mercury thermometer,Alcohol thermometer,Bimetallic thermometer,Liquid crystal thermometer,A
1364,A branch of medicine dealing with the diagnosis and treatment of diseases of the skeletal system is called:,Obstetrics,Morphology,Ornithology,Orthopaedics,D
1365,Chromosomes are found in the:,Centrioles,Nucleoplasm,Nucleolus,Mitochondria,B
1366,A monsoon is caused by:,Seasonal reversal of winds,Revolution of the Earth,Movement of clouds,A rise in temperature,A
1367,A train goes past a railway station at high speed. A person standing on the edge of the platform is likely to:,Fall towards the train,Fall away from or towards the train depending upon the speed,Fall away from the train,Remain unaffected,A
1368,"For galvanizing iron, which of the following metals is used?",Lead,Zinc,Copper,Aluminum,B
1369,Which of the following is the least infectious?,Leprosy,Hepatitis,Tuberculosis,Conjunctivitis,A
1370,"A scientific study of rocks that deals with their composition, texture, and structure is called:",Geology,Petrology,Penology,Petrogenesis,B
1371,The most efficient engine is:,Petrol,Electric,Diesel,Steam,B
1372,Deficiency of which of the following vitamins decreases hemoglobin production?,Biotin,Thiamine,Niacin,Pyridoxine,D
1373,Which of the following is used for the silvering of mirrors?,Silver nitrate,Zinc nitrate,Silver oxide,Pitchblende,A
1374,Plants can be made disease-resistant by:,Heat treatment,Hormone treatment,Colchicine treatment,Breeding with their wild relatives,D
1375,"Gottlieb Daimler, who invented a successful internal combustion engine, hailed from which country?",England,Scotland,France,Germany,D
1376,Which is the hardest form of coal commonly used in industries?,Lignite,Bituminous,Anthracite,Peat,C
1377,Which one of the following non-metals is not a poor conductor of electricity?,Phosphorus,Bromine,Selenium,Sulphur,C
1378,Brass is an alloy of:,Copper and tin,Copper and zinc,Copper and nickel,Aluminium and magnesium,B
1379,Approximately 95 percent of the Martian atmosphere is composed of what substance?,Carbon dioxide,Nitrogen,Argon,Carbon monoxide,A
1380,A small pouch containing silica gel is often found in bottles of medicine in tablet or powder form because silica gel:,Kills bacteria,Kills germs and spores,Absorbs moisture,Absorbs all gases present inside the bottle,C
1381,Which one of the following is a water-soluble vitamin?,Niacin,Thiamine,Riboflavin,All of these,D
1382,The epicenter of the 8th October 2005 earthquake in Pakistan was near:,Balakot,Muzaffarabad,Garhi Habibullah,None of these,A
1383,A plant species is most likely to become invasive when introduced to a new area if:,It grows tall,Has become invasive in other places where it has been introduced,Closely related to species living in the area where it has been introduced,Has specialized disseminators of its seeds.,B
1384,The main chemical constituents of cement are:,Calcium sulfate and magnesium sulfate,"Lime, alumina, and silica",Gypsum and sand,Limestone and clay,B
1385,The fastest-revolving planet is ____.,Mercury,Mars,Earth,None of these,A
1386,Laszlo and Georg Biro invented which piece of writing instrument in 1938?,Ballpoint pen,Fountain pen,Graphite pencil,Rollerball pen,A
1387,Magnetite is an ore of copper.,Right,Wrong,Ambiguous,No idea,B
1388,Fluorocarbons are effective scavengers for ozone due to the:,Photolytic reaction of O2 producing Cl radicals,Photolytic decomposition of O3 producing O2,Photolytic decomposition of O3 into Cl and O2,Photolytic production of oxides of nitrogen,C
1389,Which of the following is not a human organ system?,Integumentary,Muscular,Epithelial,None of these,C
1390,Which of the following is a fungal disease?,Ringworm,Leucoderma,Elephantiasis,None of these,A
1391,A unit of length equal to the average distance between the Earth and the Sun is called a(n):,Light-year,Astronomical unit,Parsec,Parallax,B
1392,The turning effect of a force is called:,Momentum,Torque,Moment,None of these,B
1393,Pathology is the study of ______.,ethics,disease,the future,cancer,B
1394,The point that lies directly above the source of an earthquake is known as the:,Gravitational Center,Geological Center,Epicenter,Earthquake Center,C
1395,"In the human eye, the light-sensitive layer made of specialized nerve cells (rods and cones) is called the:",Pupil,Cornea,Retina,Iris,C
1396,Which vitamin is produced in the skin upon exposure to sunlight?,Vitamin D,Vitamin C,Vitamin B,Vitamin A,A
1397,Which of the following is a solid?,Stone,Water,Both A & B,None of these,A
1398,Glass is made from a mixture of:,Sand and silicates,Sand and salt,Quartz and mica,None of these,A
1399,Amnesia is related to:,Sleeping sickness,Loss of sight,Loss of hearing,Loss of memory,D
1400,By which process is copper refined?,Zone refining,Electrolysis,Oxidation,Roasting,B
1401,All of the following are different uses of hydrogen peroxide except:,Used as a bleaching agent,Used to deodorize sewers,Used as fuel in space,Used to prepare organic peroxides,C
1402,How many valence shell electrons are there in semiconductor atoms?,16,8,4,2,C
1403,A small weight is put on a pressure cooker to increase the pressure of the steam because ______.,the weight is proportionate to the steam required,the area of contact is small,the weight stops the steam from escaping easily,of Bernoulli's principle,C
1404,"From the list below, identify the genetic & hereditary disease.",Down Syndrome,Anemia,Asthma,Malaria,A
1405,The temperature at which two conjugate solutions change into one homogeneous solution is called the:,Consolute temperature,Eutectic point,Conjugate temperature,Azeotrope,A
1406,What is the breathing rate of a human being?,25-26 breaths/min,32-35 breaths/min,16-20 breaths/min,11-15 breaths/min,C
1407,A told B that C is his father's nephew. D is A's cousin but not the brother of C. What relationship is there between D and C?,Father,Siblings (Brother and Sister),Mother,Aunt,B
1408,An object that revolves around a planet is called:,Jet,Satellite,Aeroplane,Rocket,B
1409,One barrel is nearly:,0.96 cubic meter,0.44 cubic meter,0.16 cubic meter,0.013 cubic meter,C
1410,Which of the following enzymes is present in saliva?,Bile,Ptyalin,Pepsin,Rennin,B
1411,Certain bacteria living in the human digestive system are beneficial because they synthesize vitamin:,D,B-Complex,K,Both B & C,D
1412,ECG term is associated with:,Leg,Heart,Ear,Head,B
1413,An association between members of different species in which both get benefit from each other is called:,Symbiosis,Parasitism,Mutualism,Commensalism,C
1414,It is impossible for a type O baby to have a type ____ mother.,AB,O-,O+,None of the above,A
1415,How many liters are there in one dekaliter?,10 liters,12 liters,15 liters,18 liters,A
1416,The oldest barrage on the Indus River at Sukkur was built in:,1928,1932,1940,1956,B
1417,Which of the following serves as a primary remedy for an upset stomach?,Cod liver oil,Green vegetables,Guava,Soda water,D
1418,Which energy source does the brain consume the most?,Glucose,Lactose,Proteins,Vitamins,A
1419,"According to Neil Shubin, man should embrace our inner______.",Rat,Monkey,Fish,Soul,C
1420,The gas used in the manufacturing of Banaspati ghee is?,Helium,Nitrogen,Oxygen,Hydrogen,D
1421,The ozone layer prevents which of the following radiations from entering the atmosphere?,Infrared,Ultraviolet,X-rays,Gamma rays,B
1422,"A nuclear reactor is a device used to carry out controlled nuclear reactions, whereas a GM counter is a device used to detect:",Current,Voltage,Nuclear radiation,Power,C
1423,Optical fibre works on the principle of:,Scattering,Total Internal Reflection,Interference,Diffraction,B
1424,Which metallic element is liquid at room temperature?,Mercury,Lead,Nickel,Zinc,A
1425,Which planet is nearest to Earth?,Venus,Jupiter,Pluto,Neptune,A
1426,Which one of the following represents a chemical change?,Heating of mercuric oxide powder,Heating a platinum wire in a Bunsen flame,Sublimation of iodine,None of the above,A
1427,The half-life of a radioactive element is 8 days. How long does it take to reduce it from 10 mg to 5 mg?,16 days,8 days,4 days,2 days,B
1428,Which gas is 80 times more potent than CO2?,Sulfur hexafluoride,Methane,Nitrogen,None of these,B
1429,The pancreas secretes:,Bile juice,Insulin,Vitamin A,None of these,B
1430,A deficiency of iodine causes:,Goiter,Rickets,Scurvy,Anemia,A
1431,An instrument that measures electric force is an:,Hydrometer,Ammeter,Voltmeter,Electrometer,D
1432,Which vitamin is available to the human body through sunbathing?,Vitamin D,Vitamin K,Both,None of the above,A
1433,Base metals can be converted into gold by:,Beating,Chemical reaction,Heating,Artificial nuclear reactions,D
