Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
802,The price of 357 mangoes is Rs. 1517.25. What will be the approximate price of 49 dozen such mangoes?,Rs. 2000,Rs. 2500,Rs. 4000,None of these,B
803,"Which term is wrong in this series: 140, 340, 540, 730, 940, 1140?",540,730,940,1140,B
804,If part of tank filled in one hour = 1/10 then time required to fill the tank is:,8,12,10,15,C
805,"The capacity of a cylindrical tank is 246.4 litres. If the height is 4 metres, what is the diameter of the base ?",1.4 m,2.8 m,14 m,None of these,D
806,A man invests some money partly in 9% stock at 96 and partly in 12% stock at 120. To obtain equal dividends from both he must invest the money in the ratio_________?,16:15,15:16,12:11,11:12,A
807,A man buys an article for Rs. 27.50 and sells it for Rs. 28.60. Find his gain percent:,1%,2%,3%,4%,D
808,Two numbers X and Y are respectively 20% and 28% less than a third number Z. By what percentage is the number Y less than that of the number X?,8%,9%,10%,11%,C
809,"Using all the letters of the word ""THURSDAY"", how many different words can be formed?",8,8!,7!,7,B
810,30% of a number is 8 more than 40% of 1000. Find number. Percentage,1360,1200,1100,1010,A
811,Two cylinders are of the same height. Their radii are in the ratio 1: 3. If the volume of the first cylinder is 40 cc. Find the volume of the second cylinder?,360 cc,60 cc,300 cc,36 cc,A
812,"Bilal spends 45% of his monthly income on household items, 25% of his monthly income on buying cloths, 7.5% of his monthly income on medicines and saves the remaining amount which is Rs. 9000. Find his monthly income.",Rs. 40000,Rs. 36000,Rs. 50000,Rs. 45000,A
813,"The average height of 50 pupils in a class is 150 cm. Five of them whose height is 146 cm, leave the class and five others whose average height is 156 cm, join. The new average height of the pupils of the class (in cm) is __________.",149,151,152,153,B
814,"Haider made a profit of 25% in the first year. The next year, he had a loss of 20% on the capital he had at the beginning of the second year. What was his overall profit or loss percentage over the two years?",4% loss,5% gain,5% loss,No profit & no loss,D
815,"At an inn, there are provisions sufficient for 20 days for 40 people. At the end of every 10 days, 5 people leave off. How many days the provision will be sufficient?",20 days,40 days,30 days,None of these,D
816,"The mean of 5 numbers is 34. Three of these numbers are 29, 26, and 35. If the remaining two numbers are in the ratio 1:3, what are the numbers?","10, 40","20, 60","35, 45",None of these,D
817,"If Haider got 30% marks and failed by 15 marks, and Habib got 40% and scored 35 more than the pass marks. What is the percentage necessary for passing?",43%,38%,33%,40%,C
818,"If 2 : 7 :: x : 49, then x is:",9,14,52,28,B
819,"A and B complete a job together in two hours. If A completes the job alone in 5 hours, how long will it take B to complete the job alone?",Two hours,10/3 hours (3 hours 20 minutes),Four hours,Seven hours,B
820,Kabir buys an article with 25% discount on its marked price. He makes a profit of 10 % by selling it at Rs. 660. The marked price is:,Rs. 600,Rs. 700,Rs. 800,Rs. 685,C
821,The number of seats available for Biology and Computer Science in a school is in the ratio 5:8. They are to be increased by 30% and 25% . Find the new ratio. Ratio,20:13,13:20,11:20,20:11,B
822,"A mason fixed black, square-shaped tiles around a square room. There are 21 tiles on each side of a room. How many tiles did he need altogether?",66,78,80,None of these,C
823,Find the one which does not belong to that group?,20,42,58,72,C
824,A fair price shopkeeper takes 10% profit on his goods. He lost 20% goods during theft. His loss percent is:________?,8%,10%,11%,12%,D
825,The average of first 10 odd numbers is________?,11,10,12,17,B
826,"In a group of 80 children and 10 youngsters, each child got sweets that are 15% of the total number of children and each youngster got sweets that are 25% of the total number of children. How many sweets were there?",1160 sweets,1100 sweets,1080 sweets,1210 sweets,A
827,"A, B and C start at the same time in the same direction to run around a circular stadium.","completes a round in 252 seconds, B in 308 seconds and C in 198 seconds, all starting at the same point. After what time will they meet again at the starting point? LCM 26 min 18 sec",42 min 36 sec,45 min,46 min 12 sec,D
828,One tap can fill a cistern in 2 hours and another can empty the cistern in 3 hours. How long will they take to fill the cistern if both the taps are opened?,5 Hours,6 Hours,7 Hours,8 Hours,B
829,A sum of money at simple interest amounts to Rs. 815 in 3 years and to Rs. 854 in 4 years. The sum is:,Rs. 690,Rs. 650,Rs. 698,Rs. 700,C
830,"Find the least number which when divided by 35 leaves remainder 25, when divided by 25 leaves remainder 15 and when divided by 15 leaves remainder 5?",420,515,435,518,B
831,"For the series, what is the next term? 36, 34, 30, 28, 24, ____",20,22,23,26,B
832,What percentage of 1.6 is 0.96?,6%,40%,60%,4%,C
833,Three 6 faced dice are thrown together. The probability that no two dice show the same number on them is__________?,07-Dec,05-Sep,Jan-36,05-Dec,B
834,"If 12 men can do a piece of work in 10 days, how many men would be required to do the same work in 8 days?",12,13,14,15,D
835,"If the mean of 7 terms is 40, what is the sum of those terms?",280,400,320,140,A
836,What fraction is equal to 3.275?,13/35,3 11/40,2 2/7,None of these,B
837,"I. x² + 3x - 18 = 0, II. y² + y - 30 = 0 to solve both the equations to find the values of x and y?",If x < y,If x > y,If x ≤ y,If x = y or the relationship between x and y cannot be established.,D
838,The average of 13 numbers is 60. Average of the first 7 of them is 57 and that of the last 7 is 61. Find the 7th number?,46,32,68,51,A
839,The effective annual rate of interest corresponding to a nominal rate of 6% per annum payable half yearly is: _______?,6.06%,6.07%,6.08%,6.09%,D
840,"Two numbers are 20% and 50% more than a third number, respectively. What percentage is the first number of the second?",80%,70%,65%,None of these,A
841,"The average of 5 numbers is 42. If a sixth number, 48, is included, what is the new average?",44,45,43,46,C
842,Which of the following is a rational number?,√3,π,√5,04-May,D
843,"Two taps X and Y can fill a tank in 10 hrs. and 15 hrs.respectively. If the both taps are opened together, the tank will be full in_________?",3 hrs.,"4 hrs,",5 hrs.,6 hrs.,D
844,The sum of four consecutive even numbers is 292. What would be the smallest number?,74,76,70,68,C
845,"Moons salary was first increased by 20% and then decreased by 20%. If his present salary is Rs. 7200, then what was his original salary?",Rs. 8000,Rs. 7500,Rs. 7400,Rs. 7200,B
846,The percentage profit earned by selling an article for Rs. 1920 is equal to the percentage loss incurred by selling the same article for Rs. 1280. At what price should the article be sold to make 25% profit?,Rs. 2000,Rs. 2200,Rs. 2400,None of these,A
847,"A can complete a piece of work in 16 days and B can complete it in 20 days. They start working together. Two days before the completion of the work, A leaves. Work is completed in:",8 days,10 days,6.4 days,11 days,B
848,"In a group of 15 people, 7 read French,8 read English while 3 of them read none of these two. How many of them read French and English both?",0,3,4,5,B
849,At what rate of interest will Rs. 20000 becomes Rs. 24200 after 2 years when interest is compounded annually?,5%,6%,10%,15%,C
850,"A and B start a business, with A investing the total capital of Rs . 50000, on the condition that B pays A interest @ 10% per annum on his half of the capital. A is a working partner and receives Rs . 1500 per month from the total profit, and any profit remaining is equally",Rs . 53000,Rs . 58000,Rs . 50000,Rs . 69000,D
851,A shopkeeper sells18 mangoes for the purchase price of 20 mangoes. The percent profit made by shopkeeper is:,10%,11.11%,9.09%,12%,B
852,6 men and 8 women can complete a work in 10 days. 26 men and 48 women can finish the same work in 2 days. 15 men and 20 women can do the same work in_______days. Time-Work,4 days,6 days,2 days,8 days,A
853,What is the difference between the C.I. on Rs. 5000 for 1 1/2 years at 4% per annum compounded yearly and half-yearly?,Rs. 2.04,Rs. 3.06,Rs. 4.80,Rs. 8.30,A
854,"One liter is equivalent to approximately 33.8 ounces. Mari has plastic cups that can each hold 12 ounces of liquid. At most, how many of these plastic cups could a two-liter bottle of soda fill?",5,6,7,8,B
855,109.13 * 34.14 - 108.12 * 33 = ________?,130.7,145.7,157.7,150.3,C
856,The ratio of the length to the breadth of a rectangle is 3:2. Its area is 2400 m². What is the length of the field?,20 m,40 m,60 m,70 m,C
857,"A man purchased a cow for Rs. 3000 and sold it the same day for Rs. 3600, allowing the buyer a credit of 2 years. If the rate of interest be 10% per annum, then the man has a gain of:",0%,5%,7.50%,10%,A
858,The average marks of a class of 30 students is 40 and that of another class of 50 students is 60. Find the average marks of all the students?,50,47.5,59,52.5,D
859,A typist uses a paper 30 cm by 15 cm. He leaves a margin of 2.5 cm at the top as well as at the bottom and 1.25 cm on either side. What percentage of paper area is approximately available for typing?,65%,70%,80%,60%,B
860,"A fort had provisions of food for 150 men for 45 days. After 10 days, 25 men left the fort. How many days will the remaining food last?",41 days,42 days,43 days,44 days,B
861,"The average monthly income of P and Q is Rs. 5,050. The average monthly income of Q and R is Rs. 6,250. The average monthly income of P and R is Rs. 5,200. What will P's monthly income be?",Rs. 3500,Rs. 4000,Rs. 4050,Rs. 5000,B
862,"Six points are marked on a straight line and five points are marked on another line which is parallel to the first line. How many straight lines, including the first two, can be formed with these points?",29,32,55,30,B
863,The price of a certain item is increased by 15 %. If a consumer wants to keep his expenditure on the item same as before how much percent must he reduce his consumption of that item?,10.80%,13.04%,16.67%,15%,B
864,The radius of a circle is increased by 1%. Find how much % does its area increases?,1.01%,5.01%,3.01%,2.01%,D
865,"In a class, 1/5 of the students learn Spanish, one-fourth learn Italian, and the remaining students learn French. What percentage of the class learns French?",10%,55%,20%,None of these,B
866,"The sum of the squares of three numbers is 138, while the sum of their products taken two at a time is 131. Their sum is :___________?",20,30,40,None of these,A
867,"The average of 50 numbers is 30. If two numbers, 35 and 40, are discarded, what is the average of the remaining numbers?",30,32,34,None of these,A
868,If x:y = 7:3 then the value of (xy + x^2) / (x^2 - y^2) = Ratio,7/3.,7/4.,7/5.,7/6.,B
869,"Kamal started a business investing Rs. 9000. After five months, Sameer joined with a capital of Rs. 8000. If at the end of the year, they earn a profit of Rs. 6970, then what will be the share of Sameer in the profit?",Rs. 1883.78,Rs. 2380,Rs. 3690,Rs. 3864,B
870,"A is two years older than B, and B is twice as old as C. If the sum of the ages of A, B, and",9 years,10 years,"is 27, how old is B? Ages 11 years",12 years,B
871,(98 / 7 / 2) / ? = 14 Basic Arithmetic,01-Feb,01-Mar,01-Apr,01-May,A
872,Find the roots of the quadratic equation: x² + 2x - 15 = 0?,"-5, 3","3, 5","-3, 5","-3, -5",A
873,Find the one which does not belong to that group?,42624,37573,84284,93339,C
874,The probability that a man will be alive for 25 years is 3/5 and the probability that his wife will be alive for 25 years is 2/3. Find the probability that only the man will be alive for 25 years. Probability,02-May,01-May,03-May,04-May,B
875,What is the total surface area of a right circular cone of height 14 cm and base radius 7 cm?,344.35 cm²,444.35 cm²,498.35 cm²,None of these,C
877,"The present age of a father is 3 times that of his son. Five years ago, the father's age was 4 times the age of his son. What is the present age of the son?",10 years,15 years,12 years,20 years,B
878,What is 30 + 39.98?,69.98,40.23,42.98,41.28,A
879,"The least number which when divided by 16, 18 and 21, leave the remainder 3, 5 and 8 respectively is___________?",982,893,1024,995,D
880,"A is twice as good a workman as B, and together they finish a piece of work in 18 days. In how many days will B alone finish the work?",27 days,54 days,56 days,68 days,B
881,How many kilometers will a cyclist cover from 11:10 am to 11:50 am while cycling at a speed of 15 kilometers per hour?,10,11,12,13,A
882,"If 80% of the applications to a program were rejected, what is the ratio of the number of applications accepted to the number rejected?",1:02,1:04,1:08,1:16,B
883,A selection is to be made for one post of principal and two posts of vice-principal amongst the six candidates called for the interview only two are eligible for the post of principal while they all are eligible for the post of vice-principal. The number of possible,4,12,18,None of these,D
884,"A, B, and C can complete a work in 20, 12, and 8 days respectively. In how many days can A and B together complete that work?",60/8 days (or 7.5 days),41/4 days,71/3 days,50/4 days,A
885,What is the value of log_5((125)(625)/25)? (Here _ shows subscript) Logarithms,725,64,5,None of these,C
