Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1376,What was the total male population of Pakistan according to the 6th Population Census in 2017?,106.45 million,112.45 million,115.67 million,116.21 million,A
1377,Which of the following provinces of Afghanistan share a border with Pakistan?,"Nangarhar, Paktia, Helmand","Bamiyan, Farah, Herat","Balkh, Samangan, Kunduz","Takhar, Uruzgan, Ghor",A
1378,What is the name of the border between Pakistan and Afghanistan?,Durand Line,Line of Control,Radcliffe Line,None of these,A
1379,Who were the three men that constituted the Cabinet Mission?,"Mountbatten, Wavell, Attlee","A.V. Alexander, Stafford Cripps, Pethick-Lawrence","Nehru, Gandhi, Patel","Jinnah, Liaquat, Iqbal",B
1380,"The nation celebrates the ________ birth anniversary of Liaquat Ali Khan on October 1, 2017.",119th,120th,121st,122nd,D
1381,Who is known as the father of Pakistan's nuclear program?,Dr. Abdul Qadeer Khan,Allama Iqbal,Muhammad Ali Jinnah,Abdul Sattar Edhi,A
1382,Ushr is collected according to section 6 of the act from:,Every landowner,Leaseholder,Allottee,All of the above,D
1383,The Lucknow Pact was conceived by?,Lord Minto,Lord Chelmsford,Muhammad Ali Jinnah,Bal Gangadhar Tilak,B
1384,Who is the administrative head of a province?,Secretary,Chief Secretary,Chief Minister,None of these,B
1385,Which article of the Constitution of Pakistan deals with the national language?,Article 251,Article 261,Article 271,None of these,A
1386,Relics of stone tools dating back to the Pleistocene period have been discovered in ____________.,Sindh,"The Soan Valley, Punjab",Balochistan,None of these,B
1387,The Punjab Boundary Force was disbanded by the order of:,Quaid-e-Azam,Mountbatten,Both of the Governors-General,Not disbanded,B
1388,Sindh Sagar Doab is one of the five major doabs of the Punjab province. It is the tract of land between the following rivers:,Indus and Chenab,Chenab and Jhelum,Indus and Jhelum,Jhelum and Ravi,C
1389,Pakistan applied for UNO membership on:,on 14 August 1947,on 16 August 1947,on 18 August 1947,on 30 August 1947,B
1390,"During his stay in England, Sir Syed closely observed the __________ system of England.",Social,Economic,Educational,Religious,C
1391,Who declared West Pakistan as 'One Unit' in 1955?,Mohammad Ali Bogra,Ch. Muhammad Ali,Iskandar Mirza,Khawaja Nazimuddin,A
1392,When did Liaquat Ali Khan join the Muslim League?,1921,1922,1923,1928,C
1393,Raja Dogra purchased Kashmir in which year:,1840,1842,1844,1846,D
1394,"In 1956, the designation of Governor-General changed to ______?",President,Chief Executive,Prime Minister,None of these,A
1395,The secret agency of Pakistan is:,IB,ISI,FIA,All of these,D
1396,Which neighboring country expressed strong concerns after Pakistan's nuclear bomb tests in 1998?,Iran,Afghanistan,China,India,D
1397,"Babur originally wrote his memoirs, Babur Nama, in which language?",Persian,Arabic,Pashto,Turkish,D
1398,The tomb of Hazrat Sultan Bahu is in _________.,Kasur,"Shorkot, Jhang",Mithankot,Pakpattan,B
1399,The Idea of Pakistan was first conceived by:,Allama Iqbal,Muhammad Ali Jinnah,Liaquat Ali,Agha Khan,A
1400,Last Governor of the undivided Punjab was,Sir Francis Mudie,Sir Evan Jenkins,Sir Geoffrey Prior,Sir George Cunningham,B
1401,The area that separates Pakistan from Tajikistan is called:,Wakhan,Pamir Knot,Khyber Pass,None of these,A
1402,The National Action Plan was established in the year:,2013,2014,2015,2016,C
1403,"Roti, Kapra, Aur Makaan was the slogan of:",Z. A. Bhutto,Ayub Khan,Nawaz Sharif,None of these,A
1404,The Khilafat Committee was formed in which city?,Delhi,Bombay,Calcutta,None of these,B
1405,Which city of Sindh is famous for date palms?,Naushahro Feroze,Sukkur,Ghotki,Khairpur,D
1406,"The Shrine of ""Lal Shahbaz Qalandar"" is situated in __________.",Shahbaz Nagar,Uch Sharif,Sehwan Sharif,Karachi,C
1407,The Dyarchy system was first introduced in the subcontinent by:,British Government,Indian National Congress,Pakistan Government,None of these,A
1408,The National Commission on the Status of Women (NCSW) is a statutory body established in:,in Jul-00,in Aug-00,in Sep-01,in Dec-02,A
1409,Who is the founder of Pakistan?,Allama Iqbal,Iskander Mirza,Rahmat Ali,Quaid-e-Azam,D
1410,In which year was Daulat Khan Lodhi defeated by Khizr Khan?,In 1412,In 1421,In 1414,In 1410,C
1411,What is Chandragupta?,A famous personality,A food item,A tree,A mud volcano,D
1412,Sher Shah Suri is well-known for his ___________.,Education System,Military System,Land Revenue System,Both A & C,C
1413,The shrine of Abdullah Shah Ghazi is located in __________.,Nawabshah,Karachi,Hala,Thatta,B
1414,Titu Mir worked for the Muslim peasants of ____:,Delhi,Bengal,Bombay,Aligarh,B
1415,First Muslim Advocate General of West Punjab,Sheikh Shabbir,Hafiz Majeed,M.A. Khuro,Mazhar Hussain,A
1416,What percentage of the total polled votes in East Pakistan was secured by the Awami League in the 1970 elections?,70 percent,75 percent,80 percent,82 percent,B
1417,The first nuclear power plant in Pakistan was established at ________.,Mianwali,Islamabad,Peshawar,Karachi,D
1418,When was the Indus Basin Treaty signed?,in September 1960,in February 1960,in March 1961,in January 1961,A
1419,"Which PTV programme was hosted by ""PM Benazir Bhutto"" during the 1970s?",Focus on World,Pakistan Today,Outlook,Encounter,D
1420,The partition of Bengal in 1905 was carried out by which of the following British Viceroys in India:,Warren Hastings,Lord Curzon,Lord Mountbatten,Lord Shakespeare,B
1421,Who is the Federal Minister of National Food Security and Research?,Omar Ayub,Khusro Bakhtiar,Hammad Azhar,None of these,D
1422,Drigh Lake is in the _________ district.,Tharparkar,Sanghar,Qambar Shahdadkot,Larkana,C
1423,"Who accepted Akbar's ""Din-e-Illahi""?",Todar Mal,Ma'an Singh,Birbal,None of these,C
1424,The Pakistan Climate Change Act was passed in:,2015,2017,2019,None of these,B
1425,In which language has the folk story Sassi Punnu been described?,Punjabi,Sindhi,Balochi,None of these,B
1426,The term of the Office of Election Commissioner of Pakistan is_________.,10 Years,8 Years,5 Years,None of these,C
1427,Where is the famous building Chauburji located?,Karachi,Hyderabad,Lahore,None of these,C
1428,In which year did Ayub Khan visit the United States?,in 1961,in 1965,in 1966,in 1960,A
1429,When were the Montagu-Chelmsford Reforms introduced in India?,1909,1912,1919,None of these,C
1430,The largest dam in Pakistan by structural volume is ____________.,Tarbela Dam,Mangla Dam,Warsak Dam,None of these,A
1431,The development package announced by PM Imran Khan for Gilgit-Baltistan was for:,350 billion,360 billion,370 billion,None of these,C
1432,The famous place Shakarparian is located in ___________.,Multan,Sindh,Lahore,Islamabad,D
1433,The tomb of Sheikh Sadan Shaheed is in _________.,Bahawalpur,Multan,Muzaffargarh,Lahore,C
1434,Which king of the Tughlaq dynasty is sometimes compared with Akbar for his administrative reforms?,Ghiyasuddin Tughlaq,Muhammad bin Tughlaq,Sultan Feroz Shah Tughlaq,Nasir-ud-Din Mahmud Shah Tughlaq,C
1435,When did Makran accede to Pakistan?,on 15-Aug-47,on 17-Mar-48,on 22-Dec-55,None of these,B
1436,In December 1906 the session of All India Muslim league held in which city:,Chennai,Dhaka,Lucknow,Bombay,B
1437,When did Muhammad Bin Qasim defeat Raja Dahir?,In 711 A.D.,In 713 A.D.,In 714 A.D.,In 712 A.D.,D
1438,"The Durand Line, which divides the borders of Pakistan and Afghanistan, is approximately __________ long.","2,670 km","2,262 km","2,272 km",None of these,A
1439,What percentage of voters in Pakistan are women?,0.4,0.44,0.38,None of these,B
1440,When did British Prime Minister Clement Attlee announce the transfer of power to India?,22-Mar-47,17218,16-May-47,17353,B
1441,What act was introduced in 1861?,Government of India Act,Legislative Council Act,Treaty of Amritsar,Pitt's India Act,B
1442,Which of the following was the first Prime Minister of Pakistan to visit China?,Hussain Shaheed Suharwardy,Ch. Muhammad Ali,Liaqat Ali Khan,Feroz Khan Noon,A
1443,Which monthly journal was issued by Maulana Maududi?,Dawn,"' ""Tarjuman-ul-Quran""","' ""Al-Aman""","' ""Tablighi""",B
1444,Who was the first captain of Pakistan Women's ODI and Test Matches?,Bismah Maroof,Shaiza Khan,Sana Mir,None of these,B
1445,Ilham Aliyev is the president of ____.,Armenia,Azerbaijan,Uzbekistan,None of these,B
1446,When was the National Bank of Pakistan established?,in 1950,in 1949,in 1948,in 1951,B
1447,When did Crown Prince Muhammad Bin Salman visit Pakistan?,in June 2018,in October 2018,in February 2018,in February 2019,D
1448,"When did a devastating earthquake jolt Khyber Pakhtunkhwa (then NWFP) and Kashmir, killing thousands of people?","on October 1, 2005","on October 8, 2005","on October 18, 2005","on October 28, 2005",B
1449,Which community was in the majority in Kashmir at the time of independence?,Muslims,Hindu,Dalit,None of these,A
1450,When was Mohenjo-daro discovered?,In 1922,In 1925,In 1929,In 1930,A
1451,The Maharaja of Kashmir signed the Instrument of Accession to India on _________.,"On October 15, 1947","On October 26, 1947","On October 27, 1947","On October 28, 1947",B
1452,"Altaf Hussain Hali has written ""Hayat-e-Jawaid"" on?",Quaid e Azam,Allama Iqbal,Sir Syed Ahmed Khan,None of these,C
1453,Kalabagh is famous for:,Sulphur,Iron,Gypsum,Tin,B
1454,"Minister for Food and Agriculture, first Cabinet of Pakistan",Ghazanfar Ali Khan,Liaquat Ali Khan,Iftikhar Mamdot,Sardar Nishtar,A
1455,Sardar Abdul Qayyum Khan presented the 'Chenab Formula' to resolve the:,Water dispute with India,Kashmir dispute,Border dispute with Afghanistan,One-Unit issue,B
1456,Jahangir Khan is famous in which sport:,Hockey,Cricket,Squash,Badminton,C
1457,"Which institution did Quaid-e-Azam join to be called to the Bar, becoming the youngest Indian to do so?",Lincoln's Inn,Gray's Inn,Oxford University,Cambridge University,A
1458,Quaid-e-Azam became the permanent president of the Muslim League in:,in 1916,in 1924,in 1934,in 1940,C
1459,"In the Provincial assembly of Sindh, the total number of seats is ________.",80,100,124,168,D
1460,"Pakistan and China established diplomatic relations on May 21, _________.",In 1950,In 1951,In 1954,None of these,B
1461,How many new districts were created in 2004 in the province of Sindh?,3,4,6,7,B
1462,Pakistan imports maximum goods from:,USA,UK,China,None of these,C
1463,When did Liaquat Ali Khan become the honorary secretary of the All-India Muslim League?,In 1936,In 1937,In 1933,In 1938,A
1464,Feroze Shah Tughluq became the Sultan of Delhi in ________.,In 1350 AD,In 1351 AD,In 1354 AD,In 1356 AD,B
1465,"What day did the AIML observe as ""Direct Action Day""?",16813,16852,16-Aug-46,17047,C
1466,India's airstrike at Balakot was on:,on 13 January 2019,on 16 February 2019,on 26 February 2019,None of these,C
1467,U2 incident occurred in:,in 1961,in 1960,in 1958,in 1962,B
1468,The biggest district of Pakistan by area is ___________.,Mastung,Chagai,Kalat,Nushki,B
1469,The Arya Samaj was founded in _________.,In 1875,In 1877,In 1878,In 1879,A
1470,Bhutto served as which PM of Pakistan from 1973 to 1977?,7th,8th,9th,10th,C
1471,The First War fought between India and Pakistan after partition was on which issue?,Ladakh,Sir Creek,Kashmir,All of these,C
1472,The Kingdom of Khwarizm was destroyed in 1218-20 AD by:,Timur,Genghis Khan,Alexander the Great,The Ottomans,B
1473,Who started the Jihad Movement?,Shah Waliullah,Syed Ahmad Shaheed,Haji Shariat Ullah,None of these,B
1474,Quaid-i-Azam Muhammad Ali Jinnah presented his Fourteen Points in:,1928,1929,1930,1932,B
1475,"Who was, at one time, called the ""Ambassador of Hindu-Muslim Unity""?",Quaid-e-Azam,Motilal Nehru,Mohanlal Karamchand Gandhi,Abdul Kalam Azad,A
1476,"Who is the author of the book ""The Making of Pakistan""?",Waheed-uz-Zaman,Aitzaz Ahsan,K. K. Aziz,Ayesha Jalal,C
1477,Which of the following is a higher rank in the Pakistan Air Force?,Squadron Leader,Air Commodore,Wing Commander,Group Captain,B
1478,The Chakravarti Rajagopalachari formula (C.R. formula) was presented in:,in March 1944,in May 1944,in April 1944,None of these,C
1479,Alexander the Great was the son of which Macedonian king?,Philip II,Nebuchadnezzar II,Ptolemy I,Seleucus I,A
1480,"After the death of Zia ul Haq on 17th August 1988, who was made the President of Pakistan:",Muhammad Khan Junejo,Ghulam Ishaq Khan,Farooq Khan Leghari,None of these,B
1481,The value added in major crops accounts for ________ of the value added in overall agriculture.,38 percent,39 percent,25.5 percent,42 percent,C
1482,Pakistan named _______ in commemoration of the nuclear test of 28 May 1998.,Youm Shukar,Youm Nijat,Youm Takbeer,None of these,C
1483,Who supervised the first census of the subcontinent in 1881?,Lord Dufferin,Lord Lytton,Lord Ripon,Lord Curzon,C
1484,Who was the first Governor of the State Bank of Pakistan?,Qasim Parekh,V.A. Jafri,Abdul Qadir,Zahid Hussain,D
1485,Which of the following mountain peaks is famously called the 'Killer Mountain'?,Nanga Parbat,Godwin Austen (K2),Broad Peak,Rakaposhi,A
1486,The Simla Conference was arranged by:,Lord Linlithgow,Lord Wavell,Lord Mountbatten,Clement Attlee,B
1487,In which year did the Supreme Court of Pakistan impose a ban on the Basant festival?,In 2004,In 2005,In 2007,In 2009,B
1488,Who was the first finance minister of Pakistan?,I. I. Chundrigar,Ghulam Muhammad,Chaudhry Muhammad Ali,Zafarullah Khan,B
1489,Pakistan is placed in the world population-wise on ________ number.,8th,10th,11th,5th,D
1490,Who played the leading role in the drama 'Waris?,Firdous Ali,Mehboob Alam,Shafi Muhammad,None of these,B
1491,Lords of the Khyber is written by ________.,Andre Joseph,Kipling,Yousuf Khan,Andre Singer,D
1492,"According to 2021 estimates, the death rate per thousand people in Pakistan is approximately _________.",6 persons,7.2 persons,13 persons,14 persons,B
1493,"The ""Murree of Sindh"" is ________.",Karoonjar Mountains,Makli Hills,Rohri Hills,Gorkh Hill Station,D
1494,"The East India Company first arrived in India, at the port of Surat, in _________.",In 1608,In 1605,In 1616,None of these,A
1495,"During Mughal rule, Bakshi was:",In charge of Military Affairs,Finance minister,In charge of Religious Affairs,Minister of the Royal household,A
1496,When was the All-India Khilafat Committee established?,in 1918,in 1919,in 1920,in 1921,B
1497,Which Muslim leader left politics after the cancellation of the partition of Bengal?,Nawab Salimullah Khan,Khizer Khan,Sir Sayyad Ahmad Khan,Najeeb-ullah,A
1498,Muhammad Bin Qasim built the city of ________ as his capital in Sindh.,Thatta,Mansura,Sehwan,Mehrabpur,B
1499,"In the 3rd June Plan, princely states were asked to join India or Pakistan according to:",Geography,Communal Composition,According to their will,All of the above,C
1500,Pakistan's first private TV channel was __________.,STN (Shalimar Television Network),Geo News,ARY News,92 News,A
1501,Golra Sharif is famous for the shrine of ______________.,Pir Mehar Ali Shah,Bari Imam,Pir of Zakori,Punj Pir,A
1502,"Before becoming Governor-General of Pakistan, Mr. Ghulam Muhammad was the:",Prime Minister,Finance Minister,Foreign Minister,Chief of Army Staff,B
