Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
794,Who traveled to Makkah to incite its people against the Prophet (PBUH) with his poetry after the defeat at Badr?,Ka'b ibn al-Ashraf,Ka'b ibn al-Khuzaifah,Ka'b ibn al-Khalid,Ka'b ibn al-Umar,A
795,"The theological doctrine of ""Kasb"" (acquisition), associated with the Ash'aris, states that humans:",Have no free will at all,Create their own actions freely,"Acquire their actions, which are created by God",Are predetermined in all matters,C
796,"The ""Qibla"" (direction of prayer) for Muslims was changed from Jerusalem to the Kaaba in Makkah in which year of the Hijra?",3 AH,1 AH,2 AH,4 AH,C
797,"What does the proverb ""Aap kaaj maha kaaj"" mean?",Everyone likes their own work,Self-praise of one's own work,The work done by oneself is the best,None of these,C
798,'The age of Hazrat Noah (A.S.) was:,750 years,850 years,950 years,None of these,C
799,How many times is the Kalima-e-Tayyiba mentioned in the Holy Quran?,2 times,3 times,4 times,5 times,A
800,Usul al-Fiqh is the study of:,The branches of Islamic law,The principles of Islamic jurisprudence,The history of Islamic law,Comparative religions,B
801,"In Hadith science, a ""mudtarib"" hadith is one that is:",Weak due to a missing link,Fabricated,"Inconsistent, narrated in conflicting forms",Reported by a single narrator,C
802,"The ""War of Basus,"" which lasted for 40 years, was fought between which two tribes?",Bani Bakr and Quraysh,Bani Bakr and Bani Taghlib,Bani Bakr and Bani Qais,Bani Bakr and Bani Asad,B
803,Zakat is chargeable on the:,on 1st day of Ramadan,on 2nd day of Ramadan,on 3rd day of Ramadan,None of the above,A
804,The science of Islamic Law is called ______.,Prudence,Independence,Jurisprudence,All of them,C
805,The longest duration of the Caliphate was that of:,Hazrat Uthman (RA),Hazrat Abu Bakar (RA),Hazrat Umar (RA),Hazrat Ali (RA),A
806,In which battle were the blessed teeth of the Holy Prophet (PBUH) martyred?,Uhud,Badr,Hunayn,Conquest of Makkah,A
807,The oldest revealed divine book is:,Tawrat,Zaboor,Injeel,Quran,A
808,Which books are called Sahihain?,Bukhari Sharif and Sunan Abu Dawood,Muslim Sharif and Tirmidhi,Bukhari Sharif and Sunan Ibn Majah,Bukhari Sharif and Muslim Sharif,D
809,Who served as the guide for the Prophet (PBUH) and Abu Bakr (RA) during the Hijrah to Madinah?,Sa'd ibn Ubadah,Utbah ibn Usayd,Waraqah ibn Nawfal,Abdullah ibn Urayqit,D
810,"Hazrat Umar (R.A) embraced Islam, influenced by which Surah of the Holy Quran?",Surah Yaseen,Surah Taha,Surah Nisa,Surah Nahl,B
811,The name of the Companion of the Holy Prophet (SAW) mentioned in the Holy Quran is:,Hazrat Usman bin Affan (RA),Hazrat Zaid bin Sabit (RA),Hazrat Zaid bin Haris (RA),None of these,C
812,Which among the following are exempted from Zakat?,Weapons,Animals for work,Tools,All of the above,D
813,Which one of the following is included amongst the Asharah Mubasharah?,Sa'd ibn Ubayd,Sa'd ibn Ubadah,Sa'd ibn Abi Waqqas,Hazrat Hamza,C
814,For how many years did Uthman (RA) remain Caliph?,10 years,11 years,12 years,13 years,C
815,Which prophet is called Naji Allah?,Hazrat Idris (A.S.),Hazrat Yahya (A.S.),Hazrat Nuh (A.S.),Hazrat Ibrahim (A.S.),C
816,Which Caliph's murderer committed suicide immediately after the assassination?,Ali (RA),Umar (RA),Uthman (RA),All of these,B
817,Which of the following is the shortest surah of the Holy Qur'an?,Surah Kawthar,Al-Falaq,Al-Jinn,Al-Buruj,A
818,Hazrat Abdullah (R.A.) died six months before the birth of the Holy Prophet (PBUH). What was his age at the time of his death?,24 years,25 years,44 years,54 years,B
819,Hazrat Umar (R.A.) died in,643 A.D.,644 A.D.,645 A.D.,None of these,B
820,Name the scribe who is known as Sahabi ibn Sahabiyah.,Hazrat Abdullah ibn Mas'ud (RA),Hazrat Zayd ibn Thabit (RA),Hazrat Abdullah ibn Umar (RA),Hazrat Zubayr ibn al-Awwam (RA),A
821,Which companion famously drank the remaining water from the Prophet's (PBUH) ablution vessel and received a du'a for knowledge?,Abu Hurairah (RA),Anas ibn Malik (RA),Abdullah ibn Abbas (RA),Jabir ibn Abdullah (RA),C
822,"Whose title is ""Abu Turab""?",Abu Bakr As-Siddiq (RA),Umar (RA),Uthman (RA),Ali (RA),D
823,In which Surah of the Qur'an is Masjid al-Dirar mentioned?,Surah Al-Baqarah,Surah At-Tawbah,Surah Aal-e-Imran,Surah Al-Fath,B
824,"The ""Masjid al-Khayf"" is located in:",Muzdalifah,Arafat,Mina,None of these,C
825,"What is the meaning of the name of Muhammad (PBUH), ""Aqib""?",The Last,Victor,The One who Fascinates,The Inviter,A
826,The system of Diwan (register of soldiers' pensions) was introduced by which Caliph?,Ali (RA),Umar (RA),Abu Bakr (RA),Uthman (RA),B
827,When did the sacrifice on Eid-ul-Adha become obligatory?,1 A.H.,2 A.H.,3 A.H.,4 A.H.,B
828,"Ukkaz, Dhul Majaz and Doumat al-Jandal have historical importance of being:",Trade centres,Battlefields,Playgrounds,'Horse-riding courses,A
829,Which false prophet was called 'the liar' by the Holy Prophet (PBUH)?,Musaylimah,Sajjah,Aswad Ansi,None of these,A
830,Which place is designated as the Meeqat for pilgrims coming from Yemen?,Dhat Irq,Yalamlam,From their residence in Makkah,Qarn al-Manazil,B
831,"The Quranic term ""Kauthar"" refers to:",The Well of Zamzam,The highest level of Paradise,A river or abundant goodness granted to the Prophet (PBUH),A name for the Quran,C
832,"How many ""Heads of Zakat"" are there in Islam?",7,8,9,None of these,B
833,Who among the following was the first Asian to translate the Holy Quran into English?,Abdul Majid,Abdullah Yusuf Ali,Mirza Abu'l-Fadl,None of these,C
834,The first major Muslim dynasty to rule over India was the:,Mughal Dynasty,Khilji Dynasty,Tughlaq Dynasty,Mamluk Sultanate of Delhi,D
835,"Which Islamic month is it recommended to fast six days in, after Ramadan, to gain the reward of fasting for a year?",Rajab,Safar,Shawwal,Muharram,C
836,How many rukus (sections) are there in Surah Aal-e-Imran?,10,12,14,20,D
837,What are the primary conditions for Hajj to be obligatory on a Muslim?,Being an adult,Being of sound mind,Having the financial and physical means,All of these,D
838,The Prophet Muhammad (PBUH) performed his Farewell Hajj in:,8 AH,9 AH,10 AH,None of these,C
839,How many Surahs are in the Qur'an?,115,116,112,114,D
840,How was Uthman (RA) assassinated?,He was killed in his home by protestors,Natural death,Disease,None of these,A
841,Hazrat Abu Bakr (R.A.) ruled for,"2 years, 3 months","10 years, 3 months","11 years, 7 months",None of these,A
842,"The book ""Muwatta"" was written by whom?",Imam Abu Hanifa (R.A.),Imam Shafai (R.A.),Imam Malik (R.A.),None of these,C
843,"During the era of Hazrat Abu Bakr (RA), the siege of Damascus by the Muslim army started on:",on 21 August 634 CE,on 20 August 634 CE,on 20 August 635 CE,None of these,A
844,"A ""Hadith Mashhur"" is a tradition narrated by at least how many narrators at each stage of the chain?",2,5,3,7,C
845,"The final major battle of the Ridda Wars, which secured Central Arabia, was the:",Battle of Dumat al-Jandal,Battle of Buzakha,Battle of Ghamra,Battle of Yamama,D
846,"In Islamic history, who decided to take action against those who refused to pay Zakat?",Abu Bakr Siddique,Umar bin Khattab,Usman Ghani,Hazrat Ali,A
847,"Who advised the Prophet (PBUH) at Hudaybiyyah to perform the rites of sacrifice and shaving his head first, which prompted the companions to follow suit?",Hazrat Abu Bakr (RA),Hazrat Umar (RA),Hazrat Umm Salama (RA),None of these,C
848,In which Western language was the Holy Qur'an first translated?,Chinese,Latin,Persian,English,B
849,Hazrat Bilal (RA) was the slave of whom?,Umayyah bin Khalaf,Abu Sufyan,Abu Jahl,None of these,A
850,"How many times is the mention of the ""Scrolls of Musa"" (Suhuf-e-Musa) found in the Qur'an?",2,3,4,None of these,A
851,Which Prophet was given the miracle of a she-camel that came from a rock?,Prophet Hud (AS),Prophet Salih (AS),Prophet Shu'ayb (AS),Prophet Lut (AS),B
852,What is meaning of Zakat?,To purify,To adulteration,To stained,None of these,A
853,Which method is used to prove the correctness of the matn of a hadith?,Riwayah,Dirayah,Sanad,None of these,B
854,How did the siege of Madinah (Battle of the Ditch) end?,The Banu Quraysh retreated first,The confederate army withdrew due to a storm and discord,The Muslims paid a ransom,The tribes signed a treaty,B
855,Sulh-e-Hudaybiyyah ka moahida kitne arsay ke liye hua?,Chay saal,Das saal,Baarah saal,In mein se koi nahi,B
856,Who led the Muhajireen contingent during the Conquest of Makkah?,Abu Ubaidah ibn al-Jarrah (RA),Zubayr ibn al-Awwam (RA),Sa'd ibn Ubadah (RA),Khalid ibn al-Walid (RA),A
857,What relation existed between Imam Bukhari and Imam Hanbal?,Madrasa Fellows,"Student, Teacher",Son and Father,Imam and Follower,B
858,In whose prophet's era Firawn was king:,Hazrat Isa AS,Hazrat Musa AS,Hazrat Sulaiman AS,None of these,B
859,"In the Battle of Uhud, how many soldiers did the pagan army of Makkah have?",30000,1000,3000,300,C
860,The name of which companion of the Holy Prophet (SAW) is mentioned in the Quran?,Zayd ibn Thabit (R.A.),Zayd ibn Harithah (R.A.),Usman ibn Affan (R.A.),None of these,B
861,Surah Al-Hajj consists of 10 Rukus and how many Ayats?,70,75,78,82,C
862,The number of Jamarat is:,1,2,3,4,C
863,Muzdalifah is located between:,Makkah and Medina,Makkah and Ta'if,Mina and Arafat,Arafat and '''',C
864,The Year of Deputation is ______ Hijrah.,8th,9th,10th,11th,B
865,Who were among the first group of five to embrace Islam on the same day through Abu Bakr's preaching?,Hazrat Khadija (RA),Hazrat Ali (RA),Uthman ibn Affan and Zubayr ibn al-Awwam,Hazrat Zayd ibn Harithah (RA),C
866,Hazrat Maria al-Qibtiyya was a gift to the Prophet from the ruler of:,"Alexandria, Egypt",Jordan,Israel,Syria,A
867,The pious Islamic Khilafat of Rashidun lasted from 632 AD to _______.,658 AD,659 AD,660 AD,661 AD,D
868,Standing straight for a short while after Ruku is called ________.,Qa'ada,Jalsa,Qiyam,Qauma,D
869,"The ""Shahnameh"" (Book of Kings), the national epic of Iran, was completed by the poet:",Rumi,Saadi,Hafiz,Ferdowsi,D
870,What was the duration of Hazrat Umar's (RA) Khilafat?,"10 years, 6 months",8 years,7 years,None of these,A
871,"How many Muslims, in thousands, participated in the Battle of Hunayn?",13,15,10,12,D
872,Prophet Muhammad (PBUH) had ____ sons.,1,2,3,4,C
873,"Which companion was nicknamed ""Tarjuman al-Quran"" (The Interpreter of the Quran)?",Ubayy ibn Ka'b (RA),Abdullah ibn Mas'ud (RA),Abdullah ibn Abbas (RA),Zayd ibn Thabit (RA),C
874,What is the time of Khilafat of Hazrat Ali RA?,Four years and one month,3 years,5 years,None of these,D
875,70 Huffaz were martyred in which battle?,Battle of Yamama,Yarmuk,Salasal,None of the above,A
876,In which Hijri year did the Battle of Uhud take place?,3 Hijri,2 Hijri,4 Hijri,6 Hijri,A
877,Muzdalifah is located between:,Mina and Arafat,Arafat and Makkah,Muzdalifah and Hijaz,Makkah and Madinah,A
878,When was the first battle fought by Muslims?,Ghazwa-e-Khaibar,Ghazwa-e-Khandaq,Ghazwa-e-Badar,Ghazwa-e-Uhud,C
879,Name the teacher of Hazrat Moosa (A.S.).,Hazrat Yaqoob (A.S.),Hazrat Shu'aib (A.S.),Hazrat Haroon (A.S.),Hazrat Noah (A.S.),B
880,Who was the Jewish leader of Banu Qurayza who expressed no regret in his enmity towards the Prophet (PBUH) before his execution?,Huyayy ibn Akhtab,Ka'b ibn Asad,Abu Sufyan,Sa'd ibn Mu'adh,B
881,"The ""Year of Sorrow"" ('Aam al-Huzn) refers to the year when the Prophet (PBUH) lost his wife Khadijah (RA) and his:","Uncle, Abu Talib","Son, Ibrahim","Uncle, Hamza (RA)","Daughter, Ruqayyah (RA)",A
882,The concept that all actions are judged by intention is derived from a famous:,Quranic Verse,Hadith,Ruling by Umar (RA),Principle of Fiqh,B
883,In which Surah of the Qur'an is the term Khatam-un-Nabiyyin mentioned?,Al-Ahzab,Al-Fatihah,Al-Falaq,At-Tawbah,A
884,Who is called Jami al-Quran?,Hazrat Abu Bakr (R.A.),Hazrat Umar (R.A.),Hazrat Usman (R.A.),None of these,C
885,"The ""Kharaj"" was a type of tax in the early Islamic state levied on:",Mines and resources,Merchants and traders,Agricultural land,Non-Muslim subjects,C
886,Which Surah is also called Surah al-Insan?,Al-Dahr,Al-Falaq,Al-Imran,An-Nisa,A
887,A method of Hadith collection where all narrations from a single companion are gathered under his name is called a:,Musnad,Sahifah,Mishkat,Isnad,A
888,First foster mother of Holy Prophet (PBUH) was maid of Abu Lahab:,Hazrat Suwaibah (R.A),Hazrat Umm Ayman (R.A),Hazrat Halimah Sa'diyah (R.A),None of above (R.A),A
889,Who has been titled 'the Saviour of Islam'?,Caliph Umar (RA),Caliph Abu Bakr (RA),Khalid ibn al-Walid (RA),Hazrat Ali (RA),B
890,Name the son of Hazrat Ibrahim (A.S.) whose mother was Hazrat Hajar (A.S.).,Hazrat Ishaq (A.S.),Hazrat Yusuf (A.S.),Hazrat Ismail (A.S.),None of these,C
891,The Abbasids made which city their first capital?,Damascus,Constantinople,Baghdad,None of these,D
892,Hazrat Amina (RA) died in:,Madina,Abwa,Makkah,None of these,B
893,What is the name of the sixth Kalimah?,Kalimah Tamjeed,Kalimah Tauheed,Kalimah Shahadat,Kalimah Radd-i-Kufar,D
894,Tawaf al-Wada (The Farewell Tawaf) is considered what ruling for pilgrims who are leaving Makkah?,Fard (Obligatory),Sunnah,Mustahabb (Recommended),Wajib (Required),D
895,The duration of the storm that occurred in Hazrat Nuh's (A.S.) era was:,8 months,9 months,10 months,6 months,D
896,Who is called Umar-e-Sani?,Hazrat Umar bin Abdullah (R.A),Hazrat Umar bin Khattab (R.A),Hazrat Abdullah bin Umar (R.A),Hazrat Umar bin Abdul Aziz (R.A),D
897,The last fight against the Persians in Hazrat Umer's (RA) reign:,Nihawand,Bewaib,Yarmuk,None of these,A
898,"The ""Ghaznavid"" dynasty, known for its raids into India, was of what origin?",Arab,Persian,Turkic,Afghan,C
899,Jarh wa Ta'dil is the science of:,Criticism and validation of Hadith narrators,Quranic exegesis,Islamic calligraphy,Inheritance laws,A
900,Name the Prophet who could talk to the birds.,Hazrat Dawud (A.S),Hazrat Sulayman (A.S),Hazrat Hud (A.S),Hazrat Musa (A.S),B
901,"The ""Thalathiyyat"" are a special category of Hadith in a collection distinguished by having only:",Three repetitions of a phrase,Three words in the text,Three narrators in the chain back to the Prophet (PBUH),Three topics covered,C
902,What is the number of Umayyad caliphs?,23,10,15,None of these,D
903,"The Holy Book ""Zabur"" (Psalms) was revealed to which prophet?",Prophet Dawud (AS),Prophet Musa (AS),Prophet Isa (AS),None of these,A
904,Who was the first woman to embrace Islam?,Fatimah (RA),Zaynab (RA),Aisha (RA),Khadijah (RA),D
905,"The legal principle of ""Istishab"" in Usul al-Fiqh refers to the:",Presumption of continuity of a known ruling,Public interest,Juristic preference,Analogical deduction,A
906,Which prophet's race faced the calamity of mosquitoes?,Hazrat Ibrahim (A.S),Hazrat Isma'il (A.S),Hazrat Ishaq (A.S),Hazrat Yaqub (A.S),A
907,Who among the following requested Allah to free him till the Day of Judgement?,Iblees,Dajjal,Munkir,Nakeer,A
908,"When the magicians believed in Prophet Musa (AS) and Pharaoh ordered their execution, what did the magicians do?",They turned away from faith,They called upon Prophet Musa (AS),They committed suicide,None of these (they remained firm on their faith),D
909,"The ""Maturidi"" school of theology is named after its founder:",Abu Mansur al-Maturidi,Abu al-Hasan al-Ash'ari,Ahmad ibn Hanbal,Wasili ibn Ata,A
910,"The ""Maliki"" school of law is unique in its acceptance of ""'Amal ahl al-Madina"" (the practice of the people of Madinah) as a source of law.",Only in some cases,Wrong,Right,It is rejected,C
911,Who is the angel in charge of rain?,Hazrat Jibraeel (AS),Hazrat Mikael (AS),Hazrat Israfeel (AS),Hazrat Izraeel (AS),B
912,In which Ghazwa were the Muslims numerically superior to their enemy?,Hunayn,Tabuk,Makkah,Ta'if,A
913,Hudaybiyyah is located to the:,East of Makkah,West of Makkah,Northwest of Makkah,North of Makkah,C
914,Who was the leader of the archers appointed by the Prophet (PBUH) at Mount Ainain in the Battle of Uhud?,Abdullah ibn Jubayr (RA),Ali (RA),Sa'd (RA),Zayd ibn Thabit (RA),A
915,Which Sahabi's (RA) name is given in the Qur'an?,Hazrat Zayd ibn Thabit (RA),Hazrat Zayd ibn Harithah (RA),Hazrat Abu ibn Abi Talib (RA),Hazrat Abdullah ibn Mas'ud (RA),B
916,To whom did Prophet Muhammad (PBUH) give the key of the Bait-Ullah?,Hazrat Ali,Usman bin Talha,Hazrat Usman,None of these,B
917,Who was the father of Ali (RA)?,Khattab ibn Nufayl,Affan ibn Abi al-'As,Abd al-Muttalib,Abu Talib,D
918,What is the arrangement number of Surah Al-Nas?,112,113,114,None of these,C
919,"One who tries to struggle against his evil self, i.e., evil self, is called ________.",Mujahid,Shaheed,Ghazi,Mujtahid,A
920,The 'Kashf al-Mahjub' was written by?,Hazrat Data Ganj Bakhsh (RA),Moinuddin Chishti,Maulana Shibli Naumani,None of these,A
921,"What is a ""Hadith Taqreeri""?",A conversation with the people,Words uttered by the Holy Prophet (PBUH),Something done in the Prophet's presence to which he did not object,None of these,C
922,Which incident took place when Muhammad (PBUH) was born?,Shaq-al-Sadr,Incident of the Feel,Shaq-al-Haq,None of these,B
923,Which angels are appointed to question the dead in their graves?,Munkar and Nakeer (AS),Jibra'il (AS),Mika'il (AS),None of them,A
924,"In Hadith terminology, a tradition whose chain of narrators goes back to a Successor (Tabi'i) is known as:",Maqtu',Marfu',Mawquf,Mursal,A
925,The first Islamic flag was given to Hazrat Hamza (R.A.). What was its color?,White,Black,Red,Green,A
926,Who was Hasham ibn As'abah?,The first enemy spy who was killed,The first enemy spy who was released,The first enemy spy who was arrested,None of these,C
927,9th Dhul Hijjah is also called:,Yawm-e-Arafat,Wuquf-e-Arafat,Yawm-e-Mina,Wuquf-e-Mina,A
928,Khalilullah (Friend of Allah) is the title of which prophet?,Hazrat Isma'il (AS),Hazrat Muhammad (PBUH),Hazrat Adam (AS),Hazrat Ibrahim (AS),D
929,Which battle's participants were promised the highest reward by Allah?,Badr,Uhud,Khandaq,Hunayn,A
930,Which fortress was conquered by Ali (RA) in the Khyber expedition?,Qamus,Khyber,Khaka'us,None of them,A
931,Social Boycott of Banu Hashim occurred in:,5 Nabvi,6 Nabvi,7 Nabvi,8 Nabvi,C
932,Who has been titled 'Saifullah' (The Sword of Allah)?,Hazrat Ali (RA),Hazrat Khalid ibn al-Walid (RA),Abu Ubaidah (RA),None of these,B
